category,stock_code,abc_class,monthly_velocity,pick_frequency,total_sales,slotting_score,rank_in_category
Others,90114,C,2.2222222222222,10,50.7199993133545,2.2222222222222,3166
Others,84596I,C,24.0000000000000,10,80.6199967861176,24.0000000000000,3166
Others,84801A,C,22.6000000000000,10,330.839998245239,22.6000000000000,3166
Others,84926B,C,10.8000000000000,10,67.5,10.8000000000000,3166
Others,90162B,C,7.0000000000000,10,82.600001335144,7.0000000000000,3166
Others,21267,C,24.0000000000000,10,74.6000008583069,24.0000000000000,3166
Others,72140F,C,8.4444444444444,10,31.9199990034103,8.4444444444444,3166
Others,90003C,C,1.8000000000000,10,67.8899998664856,1.8000000000000,3166
Others,90164A,C,1.1000000000000,10,84.4399991035461,1.1000000000000,3166
Others,22792,C,100.0000000000000,10,88.240002155304,100.0000000000000,3166
Others,47518f,C,7.2727272727272,10,56.519999563694,7.2727272727272,3166
Others,72724,C,36.0000000000000,10,45,36.0000000000000,3166
Others,17084J,C,16.4545454545454,10,38.0099988132715,16.4545454545454,3166
Others,90024E,C,1.5555555555555,9,119.170000076294,1.5555555555555,3226
Others,20988,C,8.0000000000000,9,46.8000011444092,8.0000000000000,3226
Others,90130C,C,0.9000000000000,9,26.7500002384186,0.9000000000000,3226
Others,35936,C,3.2727272727272,9,13.6799998283386,3.2727272727272,3226
Others,TEST001,C,10.0000000000000,9,225,10.0000000000000,3226
Others,16169D,C,250.0000000000000,9,104.999996721745,250.0000000000000,3226
Others,35920,C,332.6666666666666,9,191.500005722046,332.6666666666666,3226
Others,35085E,C,4.8750000000000,9,44.25,4.8750000000000,3226
Others,90178B,C,1.1818181818181,9,155.559997558594,1.1818181818181,3226
Others,90177D,C,2.1111111111111,9,56.3200006484985,2.1111111111111,3226
Others,20697,C,1.8181818181818,9,45.5999984741211,1.8181818181818,3226
Others,35910A,C,3.6666666666666,9,64.3500015735626,3.6666666666666,3226
Others,84725,C,11.3333333333333,9,132.999998569489,11.3333333333333,3226
Others,21264,C,4.0000000000000,9,141.720000267029,4.0000000000000,3226
Others,84886,C,1.7142857142857,9,119.399997711182,1.7142857142857,3226
Others,18010,C,32.0000000000000,9,30.1599991321564,32.0000000000000,3226
Others,84622,C,7.6666666666666,9,152.599996566772,7.6666666666666,3226
Others,84751B,C,2.1111111111111,9,71.25,2.1111111111111,3226
Others,21674,B,10.7500000000000,9,680.850009918213,10.7500000000000,3226
Others,44089A,C,2.7777777777777,9,10.4999996721745,2.7777777777777,3226
Others,72038P,C,116.6666666666666,9,116.499996930361,116.6666666666666,3226
Others,90092,C,11.2222222222222,9,85.8500024080276,11.2222222222222,3226
Others,21196,C,8.7500000000000,9,117.209998250008,8.7500000000000,3226
Others,35646,C,2.5000000000000,9,93.4400005340576,2.5000000000000,3226
Others,16201A,C,10.1000000000000,9,213.370004415512,10.1000000000000,3226
Others,84247J,C,10.0000000000000,9,12.7800002098083,10.0000000000000,3226
Others,37345,C,160.5000000000000,9,561.049994468689,160.5000000000000,3226
Others,84425A,C,3.0000000000000,9,76.6000003814697,3.0000000000000,3226
Others,16161E,C,250.0000000000000,9,75.0000011175871,250.0000000000000,3226
Others,90156,C,1.9000000000000,9,104.979996681213,1.9000000000000,3226
Others,90138,C,1.8571428571428,9,67.710000038147,1.8571428571428,3226
Others,84921,C,1.6000000000000,9,60,1.6000000000000,3226
Others,85018B,C,1.2727272727272,9,59.5,1.2727272727272,3226
Others,84706B,C,6.6666666666666,9,188.729996681213,6.6666666666666,3226
Others,21266,C,23.0000000000000,9,98.9000043869019,23.0000000000000,3226
Others,90121B,C,9.5000000000000,9,80.75,9.5000000000000,3226
Others,17084A,C,22.7777777777777,9,43.0499986559153,22.7777777777777,3226
Others,90124A,C,1.8750000000000,9,149.969997406006,1.8750000000000,3226
Others,35911B,C,3.6363636363636,9,83.9999961853027,3.6363636363636,3226
Others,37491C,C,6.2500000000000,9,154.31999540329,6.2500000000000,3226
Others,90067A,C,2.1111111111111,9,56.0900008678436,2.1111111111111,3226
Others,84806A,C,18.2000000000000,9,165.020002841949,18.2000000000000,3226
Others,71215,C,14.6000000000000,9,55.0799983143806,14.6000000000000,3226
Others,84744,C,2.9090909090909,9,40,2.9090909090909,3226
Others,90101,C,0.9000000000000,9,22.9099996089935,0.9000000000000,3226
Others,85019C,C,18.1818181818181,9,274,18.1818181818181,3226
Others,90023,C,1.0909090909090,9,51.2199993133545,1.0909090909090,3226
Others,21337,C,3.7500000000000,9,94.6800012588501,3.7500000000000,3226
Others,84875A,C,0.9090909090909,9,37.5,0.9090909090909,3226
Others,72753D,C,72.0000000000000,9,302.39998626709,72.0000000000000,3226
Others,90214F,C,1.2727272727272,9,17.5,1.2727272727272,3226
Others,17012D,C,4.8750000000000,9,60.960000038147,4.8750000000000,3226
Others,37491D,C,1.8888888888888,9,36.5999991893768,1.8888888888888,3226
Others,84414B,C,19.5000000000000,9,536.239988327026,19.5000000000000,3226
Others,84906,C,2.8181818181818,9,184.449994087219,2.8181818181818,3226
Others,35607B,C,19.5454545454545,9,43.8699995875359,19.5454545454545,3226
Others,84586L,C,7.5000000000000,9,44.2500007152557,7.5000000000000,3226
Others,62086A,C,2.3750000000000,9,37.0500009059906,2.3750000000000,3226
Others,90162D,C,1.9000000000000,9,56.0500009059906,1.9000000000000,3226
Others,20860,C,2.4285714285714,9,35.6999983787537,2.4285714285714,3226
Others,84806B,C,27.2500000000000,9,108.610002279282,27.2500000000000,3226
Others,79413,C,5.0000000000000,9,37.5,5.0000000000000,3226
Others,90123A,C,2.2222222222222,9,118.999996185303,2.2222222222222,3226
Others,90196B,C,1.2727272727272,9,178.5,1.2727272727272,3226
Others,22779,C,50.0000000000000,9,212.5,50.0000000000000,3226
Others,21353,C,19.0000000000000,9,160.449996948242,19.0000000000000,3226
Others,72772,B,228.5000000000000,9,615.840000629425,228.5000000000000,3226
Others,84922,B,29.9090909090909,9,744.710000038147,29.9090909090909,3226
Others,84858B,C,108.6666666666666,9,430.999999046326,108.6666666666666,3226
Others,37479B,B,124.3333333333333,9,995.680017471313,124.3333333333333,3226
Others,84613C,C,6.8750000000000,8,225.509999752045,6.8750000000000,3296
Others,90036D,C,2.2222222222222,8,159.119996070862,2.2222222222222,3296
Others,16050,C,50.3333333333333,8,46.4500003457069,50.3333333333333,3296
Others,72754B,C,85.0000000000000,8,137.539998054504,85.0000000000000,3296
Others,90028,C,1.0000000000000,8,93.6499996185303,1.0000000000000,3296
Others,90190B,C,2.9090909090909,8,94.4000015258789,2.9090909090909,3296
Others,85151,C,44.0000000000000,8,55,44.0000000000000,3296
Others,85179A,C,1.9090909090909,8,116.330000400543,1.9090909090909,3296
Others,84509e,C,7.6666666666666,8,136.159999847412,7.6666666666666,3296
Others,84816,B,1.5454545454545,8,639.150012969971,1.5454545454545,3296
Others,90036F,C,0.9000000000000,8,72.4399976730347,0.9000000000000,3296
Others,90179C,C,2.7500000000000,8,65.4399981498718,2.7500000000000,3296
Others,37489A,C,1.2222222222222,8,28.2300004959106,1.2222222222222,3296
Others,85024B,C,2.5000000000000,8,41.2499994039536,2.5000000000000,3296
Others,90162C,C,3.3750000000000,8,79.6500012874603,3.3750000000000,3296
Others,78033,C,4.7500000000000,8,185.299997329712,4.7500000000000,3296
Others,22794,C,16.0000000000000,8,127.199996948242,16.0000000000000,3296
Others,90033,C,1.8000000000000,8,23.159999370575,1.8000000000000,3296
Others,90199D,C,1.2727272727272,8,88.9599986076355,1.2727272727272,3296
Others,10123G,C,202.7272727272727,8,148.879996657372,202.7272727272727,3296
Others,20953,C,2.5000000000000,8,32.9999995231628,2.5000000000000,3296
Others,90026A,C,1.1250000000000,8,76.4699993133545,1.1250000000000,3296
Others,35817P,C,66.0000000000000,8,181.539997577667,66.0000000000000,3296
Others,90150,C,1.3000000000000,8,97.5,1.3000000000000,3296
Others,90036C,C,2.5714285714285,8,143.509996414185,2.5714285714285,3296
Others,90130A,C,1.6363636363636,8,53.2000007629395,1.6363636363636,3296
Others,84877A,C,2.7000000000000,8,101.25,2.7000000000000,3296
Others,90084,C,9.0000000000000,8,53.550001502037,9.0000000000000,3296
Others,16243B,C,53.0000000000000,8,441.770009279251,53.0000000000000,3296
Others,71495B,C,12.9000000000000,8,48.8400009274483,12.9000000000000,3296
Others,35824C,C,47.0000000000000,8,117.049999237061,47.0000000000000,3296
Others,16119,C,273.0000000000000,8,130.709998846054,273.0000000000000,3296
Others,35233,C,1.6666666666666,8,37.5,1.6666666666666,3296
Others,90079,C,0.9090909090909,8,50.0599994659424,0.9090909090909,3296
Others,90146,C,1.2727272727272,8,105.569999694824,1.2727272727272,3296
Others,22762,C,18.0000000000000,8,251.499998092651,18.0000000000000,3296
Others,90191,C,1.0000000000000,8,140.529999732971,1.0000000000000,3296
Others,84548,C,2.2727272727272,8,41.2499994039536,2.2727272727272,3296
Others,20847,C,3.0000000000000,8,113.019999980927,3.0000000000000,3296
Others,21702,B,878.6666666666666,8,918.680035591125,878.6666666666666,3296
Others,44241C,C,8.7500000000000,8,59.5000016689301,8.7500000000000,3296
Others,90019B,C,1.2000000000000,8,61.6399993896484,1.2000000000000,3296
Others,84858A,C,5.3000000000000,8,128.829998016357,5.3000000000000,3296
Others,71495A,C,13.1111111111111,8,44.2200010716915,13.1111111111111,3296
Others,35637C,C,8.1250000000000,8,186.950000762939,8.1250000000000,3296
Others,17012F,C,4.5000000000000,8,53.3900001049042,4.5000000000000,3296
Others,90123B,C,2.1250000000000,8,101.269997119904,2.1250000000000,3296
Others,84367,C,8.2222222222222,8,126.299998283386,8.2222222222222,3296
Others,17014D,C,59.8750000000000,8,204.359995603561,59.8750000000000,3296
Others,72369A,C,3.2727272727272,8,58.8599998950958,3.2727272727272,3296
Others,37351,C,673.5000000000000,8,595.950009137392,673.5000000000000,3296
Others,84226,C,8.6666666666666,8,22.1000006198883,8.6666666666666,3296
Others,90205C,C,4.3636363636363,8,72.4100019931793,4.3636363636363,3296
Others,90016A,C,1.1000000000000,8,93.6499996185303,1.1000000000000,3296
Others,16206B,C,3.3000000000000,8,41.25,3.3000000000000,3296
Others,20667,C,1.8181818181818,8,59.0000009536743,1.8181818181818,3296
Others,90037D,C,2.0000000000000,8,35.8699991703033,2.0000000000000,3296
Others,84926E,C,5.6363636363636,8,77.5,5.6363636363636,3296
Others,44235,C,30.5555555555555,8,102.540002316236,30.5555555555555,3296
Others,35633B,C,7.6000000000000,8,14.4399998188019,7.6000000000000,3296
Others,90210A,C,2.8000000000000,8,82.6800012588501,2.8000000000000,3296
Others,72821,C,4.6000000000000,8,75.8999989032745,4.6000000000000,3296
Others,37491A,C,1.3750000000000,8,25.129999756813,1.3750000000000,3296
Others,84462,C,44.0000000000000,8,99.8599965572357,44.0000000000000,3296
Others,90040C,C,1.7272727272727,8,67.5199999809265,1.7272727272727,3296
Others,35610A,C,11.9090909090909,8,85.3899986743927,11.9090909090909,3296
Others,90037C,C,1.9090909090909,8,53.5599989891052,1.9090909090909,3296
Others,62074B,C,2.0000000000000,8,9.23999971151352,2.0000000000000,3296
Others,90011B,C,0.8000000000000,8,23.7900002002716,0.8000000000000,3296
Others,84251B,C,9.2500000000000,8,14.0599998235703,9.2500000000000,3296
Others,40005B,C,2.8571428571428,8,17.0000004768372,2.8571428571428,3296
Others,20887,C,18.0000000000000,8,118.390002965927,18.0000000000000,3296
Others,85225,C,1.3000000000000,8,16.25,1.3000000000000,3296
Others,16053,C,468.3333333333333,8,165.149995908141,468.3333333333333,3296
Others,35912B,C,4.8571428571428,8,51.8199996948242,4.8571428571428,3296
Others,21263,C,62.0000000000000,8,269.760004997253,62.0000000000000,3296
Others,90054,C,0.7272727272727,8,20.4399995803833,0.7272727272727,3296
Others,72771B,C,117.0000000000000,8,56.8999988734722,117.0000000000000,3296
Others,17091F,C,9.5000000000000,8,27.7099997997284,9.5000000000000,3296
Others,71510,C,4.8181818181818,8,37.3700000047684,4.8181818181818,3296
Others,85079,C,23.0000000000000,8,32.249999165535,23.0000000000000,3296
Others,21596,C,1.0000000000000,7,34.2200012207031,1.0000000000000,3377
Others,84614A,C,1.5000000000000,7,89.1599979400635,1.5000000000000,3377
Others,81985A,C,2.5555555555555,7,58.6499989032745,2.5555555555555,3377
Others,90202A,C,0.8888888888888,7,23.6600003242493,0.8888888888888,3377
Others,84562B,C,5.0000000000000,7,106.589997291565,5.0000000000000,3377
Others,90123D,C,2.3333333333333,7,125.18999671936,2.3333333333333,3377
Others,37471,C,137.6000000000000,7,167.420001924038,137.6000000000000,3377
Others,37477B,C,0.8750000000000,7,26.25,0.8750000000000,3377
Others,84924F,C,96.5000000000000,7,266.650000095367,96.5000000000000,3377
Others,84705A,C,2.8000000000000,7,65.100001335144,2.8000000000000,3377
Others,35071,C,50.0000000000000,7,51.1400012969971,50.0000000000000,3377
Others,22869,C,16.0000000000000,7,35.720000743866,16.0000000000000,3377
Others,21118,C,34.5000000000000,7,104.25,34.5000000000000,3377
Others,22788,B,228.0000000000000,7,1617.20003890991,228.0000000000000,3377
Others,21697,C,124.0000000000000,7,295.080010414124,124.0000000000000,3377
Others,90036B,C,1.3000000000000,7,103.349997520447,1.3000000000000,3377
Others,84859B,C,31.3750000000000,7,368.650000572205,31.3750000000000,3377
Others,16008,C,19.7500000000000,7,39.5,19.7500000000000,3377
Others,84249A,C,15.6000000000000,7,32.7599989771843,15.6000000000000,3377
Others,37348,C,3.5000000000000,7,35.699999332428,3.5000000000000,3377
Others,84830,B,28.2500000000000,7,1195.15000534058,28.2500000000000,3377
Others,90048,C,3.1111111111111,7,144.039995193481,3.1111111111111,3377
Others,37352,C,421.6363636363636,7,498.300006866455,421.6363636363636,3377
Others,35932,C,2.5454545454545,7,12.2099999189377,2.5454545454545,3377
Others,84798B,C,52.5000000000000,7,464.849981546402,52.5000000000000,3377
Others,84706A,C,45.6666666666666,7,325.88000535965,45.6666666666666,3377
Others,16245A,C,2.2000000000000,7,13.75,2.2000000000000,3377
Others,85184B,C,3.5000000000000,7,41.300000667572,3.5000000000000,3377
Others,20958,C,2.5000000000000,7,39.0000009536743,2.5000000000000,3377
Others,37491B,C,1.4285714285714,7,23.4799997806549,1.4285714285714,3377
Others,84549,C,2.5555555555555,7,44.789999127388,2.5555555555555,3377
Others,84857C,C,33.0000000000000,7,212.700004577637,33.0000000000000,3377
Others,84711A,C,1.5454545454545,7,169.149996757507,1.5454545454545,3377
Others,90027B,C,2.5000000000000,7,29.5200004577637,2.5000000000000,3377
Others,90027D,C,2.5000000000000,7,31.5400004386902,2.5000000000000,3377
Others,17191A,C,2.1818181818181,7,90,2.1818181818181,3377
Others,84809B,C,27.8000000000000,7,313.799999237061,27.8000000000000,3377
Others,84766,C,4.1000000000000,7,219.949992179871,4.1000000000000,3377
Others,72083A,C,12.0000000000000,7,50.3999977111816,12.0000000000000,3377
Others,20870,C,29.0000000000000,7,52.1999998092651,29.0000000000000,3377
Others,84807,C,46.6000000000000,7,215.929999470711,46.6000000000000,3377
Others,84746,C,1.1250000000000,7,33.75,1.1250000000000,3377
Others,84963A,C,1.2222222222222,7,471.550006866455,1.2222222222222,3377
Others,84803B,C,3.1250000000000,7,42.2500014305115,3.1250000000000,3377
Others,22657,C,19.6666666666666,7,50.1500014066696,19.6666666666666,3377
Others,84705C,C,15.0000000000000,7,212.33000087738,15.0000000000000,3377
Others,84539,C,2.1818181818181,7,39.5999994277954,2.1818181818181,3377
Others,90180B,C,1.2222222222222,7,110.169998168945,1.2222222222222,3377
Others,21097,C,5.3333333333333,7,27.2000007629395,5.3333333333333,3377
Others,35816P,C,24.3333333333333,7,107.789999008179,24.3333333333333,3377
Others,72024U,C,11.2727272727272,7,26.0399991869926,11.2727272727272,3377
Others,90183B,C,0.6363636363636,7,20.8500001430511,0.6363636363636,3377
Others,84723,C,2.1666666666666,6,103.349997520447,2.1666666666666,3429
Others,84876B,C,9.2727272727272,6,142.5,9.2727272727272,3429
Others,90196A,C,1.5714285714285,6,140.25,1.5714285714285,3429
Others,84798A,C,17.2000000000000,6,373.799984931946,17.2000000000000,3429
Others,10124G,C,2.6666666666666,6,7.13999977707863,2.6666666666666,3429
Others,35824B,C,88.0000000000000,6,203.239997506142,88.0000000000000,3429
Others,47369B,C,1.8000000000000,6,53.1000008583069,1.8000000000000,3429
Others,90205A,C,1.7500000000000,6,11.9500002861023,1.7500000000000,3429
Others,90063B,C,0.8181818181818,6,76.8600006103516,0.8181818181818,3429
Others,35644,C,3.6000000000000,6,35.1000008583069,3.6000000000000,3429
Others,20825,B,32.2727272727272,6,1232.58003616333,32.2727272727272,3429
Others,90209A,C,8.9000000000000,6,161.699998378754,8.9000000000000,3429
Others,90179B,C,0.7272727272727,6,47.7199988365173,0.7272727272727,3429
Others,45013,C,9.0000000000000,6,123.149999856949,9.0000000000000,3429
Others,84613A,C,1.7500000000000,6,65.100001335144,1.7500000000000,3429
Others,DCGS0003,C,0.5454545454545,6,15.1199998855591,0.5454545454545,3429
Others,72783,C,2.6000000000000,6,54.5999975204468,2.6000000000000,3429
Others,84933B,C,68.0000000000000,6,309.149986743927,68.0000000000000,3429
Others,17014E,C,23.7500000000000,6,36.6000009179115,23.7500000000000,3429
Others,47583A,B,35.5000000000000,6,612.820003509521,35.5000000000000,3429
Others,90001B,C,0.7777777777777,6,29.7299995422363,0.7777777777777,3429
Others,37327,C,10.2727272727272,6,150.649999141693,10.2727272727272,3429
Others,90123C,C,1.4444444444444,6,77.4599981307983,1.4444444444444,3429
Others,90053,C,0.6000000000000,6,15.2399997711182,0.6000000000000,3429
Others,90003E,C,0.7777777777777,6,26.5799999237061,0.7777777777777,3429
Others,22799,C,10.0000000000000,6,93.4799995422363,10.0000000000000,3429
Others,90125E,C,0.8571428571428,6,18.9299998283386,0.8571428571428,3429
Others,84767,B,48.7500000000000,6,806.219999313354,48.7500000000000,3429
Others,84575A,C,0.7777777777777,6,41.649998664856,0.7777777777777,3429
Others,22827,B,8.0000000000000,6,1240,8.0000000000000,3429
Others,90001A,C,0.7500000000000,6,25.6499996185303,0.7500000000000,3429
Others,84201B,C,2.3636363636363,6,4.93999993801117,2.3636363636363,3429
Others,90064A,C,1.1111111111111,6,40.439998626709,1.1111111111111,3429
Others,21308,B,66.0000000000000,6,705.900000572205,66.0000000000000,3429
Others,51012L,C,10.0000000000000,6,12.5,10.0000000000000,3429
Others,90011A,C,0.6000000000000,6,17.9000000953674,0.6000000000000,3429
Others,90058A,C,28.0000000000000,6,95.7599987983704,28.0000000000000,3429
Others,84599,C,3.7500000000000,6,160.149993896484,3.7500000000000,3429
Others,84371,C,15.0000000000000,6,257.100002288818,15.0000000000000,3429
Others,84206A,C,5.0000000000000,6,10.4499998688698,5.0000000000000,3429
Others,17014A,C,11.6000000000000,6,88.9799983799458,11.6000000000000,3429
Others,22777,C,19.0000000000000,6,151.300001144409,19.0000000000000,3429
Others,90024C,C,1.0000000000000,6,51.1800003051758,1.0000000000000,3429
Others,90202B,C,0.7000000000000,6,20.8400001525879,0.7000000000000,3429
Others,84765,C,2.2500000000000,6,140.229999542236,2.2500000000000,3429
Others,35610C,C,6.2727272727272,6,49.0499992370605,6.2727272727272,3429
Others,84933C,C,68.0000000000000,6,316.99998664856,68.0000000000000,3429
Others,72771C,C,54.0000000000000,6,42.0800003111362,54.0000000000000,3429
Others,47583B,C,9.0000000000000,6,332.600006103516,9.0000000000000,3429
Others,90046,C,1.6666666666666,6,49.4999980926514,1.6666666666666,3429
Others,90111,C,1.7500000000000,6,7.34999966621399,1.7500000000000,3429
Others,90001D,C,2.1666666666666,6,55.2299995422363,2.1666666666666,3429
Others,84805B,C,30.2000000000000,6,498.900009155273,30.2000000000000,3429
Others,84933A,C,43.6666666666666,6,314.349987030029,43.6666666666666,3429
Others,20823,C,6.5000000000000,6,295.750001907349,6.5000000000000,3429
Others,90025C,C,0.6666666666666,6,22.5599999427795,0.6666666666666,3429
Others,20838,C,6.7777777777777,6,104.3500020504,6.7777777777777,3429
Others,47343A,C,2.2727272727272,6,37.2500002384186,2.2727272727272,3429
Others,90125A,C,3.0000000000000,6,65.1099972724915,3.0000000000000,3429
Others,37399,C,143.0000000000000,6,74.9999983608723,143.0000000000000,3429
Others,84706F,C,1.7500000000000,6,125.299997329712,1.7500000000000,3429
Others,72045D,B,134.7500000000000,6,918.650031089783,134.7500000000000,3429
Others,84782B,C,1.4285714285714,6,127.5,1.4285714285714,3429
Others,90029,C,1.0000000000000,6,93.5,1.0000000000000,3429
Others,72753C,C,21.5000000000000,6,107.679996013641,21.5000000000000,3429
Others,90183A,C,0.6666666666666,6,17.7500002384186,0.6666666666666,3429
Others,35819B,C,8.5000000000000,6,46.2499995231628,8.5000000000000,3429
Others,90128A,C,3.2500000000000,6,35.0199999809265,3.2500000000000,3429
Others,16054,C,4.4000000000000,6,18.479999423027,4.4000000000000,3429
Others,44236,C,1.5000000000000,6,55.8000011444092,1.5000000000000,3429
Others,90039C,C,1.5454545454545,6,64.1700000762939,1.5454545454545,3429
Others,35001B,C,4.2500000000000,6,59.3300001621246,4.2500000000000,3429
Others,84914A,C,3.0000000000000,5,155.700004577637,3.0000000000000,3501
Others,16201B,C,34.0000000000000,5,81.1000018119812,34.0000000000000,3501
Others,21919,C,0.5454545454545,5,30.4699997901917,0.5454545454545,3501
Others,20800,C,335.0000000000000,5,303.95999956131,335.0000000000000,3501
Others,84867A,C,3.4000000000000,5,119.389996528625,3.4000000000000,3501
Others,84705b,C,86.0000000000000,5,120.130000591278,86.0000000000000,3501
Others,21595,C,0.7142857142857,5,43.0699987411499,0.7142857142857,3501
Others,90187A,C,0.5454545454545,5,20.3300001621246,0.5454545454545,3501
Others,90083,C,3.7142857142857,5,22.9500006437302,3.7142857142857,3501
Others,90030C,C,1.4285714285714,5,59.5999989509583,1.4285714285714,3501
Others,37112,C,3.3333333333333,5,37.5,3.3333333333333,3501
Others,35654,C,1.5000000000000,5,59.3999977111816,1.5000000000000,3501
Others,35638B,C,6.1111111111111,5,149.260000228882,6.1111111111111,3501
Others,35933,C,6.0909090909090,5,29.2899997234344,6.0909090909090,3501
Others,90189A,C,0.8750000000000,5,52.6399998664856,0.8750000000000,3501
Others,20816,C,1.7777777777777,5,108,1.7777777777777,3501
Others,90108,C,1.9000000000000,5,19.9499990940094,1.9000000000000,3501
Others,20820,C,0.4545454545454,5,24.7499990463257,0.4545454545454,3501
Others,90124C,C,0.6363636363636,5,70.3699989318848,0.6363636363636,3501
Others,16045,C,34.6666666666666,5,37.4399991631508,34.6666666666666,3501
Others,72754A,C,97.3333333333333,5,201.239993929863,97.3333333333333,3501
Others,90037B,C,3.6000000000000,5,45.8899991512299,3.6000000000000,3501
Others,84450A,C,17.3333333333333,5,24.1799994111061,17.3333333333333,3501
Others,22882,C,13.0000000000000,5,31.6300008296967,13.0000000000000,3501
Others,90025E,C,0.5555555555555,5,18.960000038147,0.5555555555555,3501
Others,90039B,C,1.0000000000000,5,37.6799998283386,1.0000000000000,3501
Others,62043B,C,9.2500000000000,5,61.0499991178513,9.2500000000000,3501
Others,79329,C,8.0000000000000,5,53.7599992752075,8.0000000000000,3501
Others,21309,C,16.3333333333333,5,325.599998474121,16.3333333333333,3501
Others,84705F,C,1.6000000000000,5,37.2000007629395,1.6000000000000,3501
Others,17013F,C,6.8888888888888,5,26.7000005245209,6.8888888888888,3501
Others,84427B,C,4.2500000000000,5,72.25,4.2500000000000,3501
Others,20836,C,13.5000000000000,5,108.900002002716,13.5000000000000,3501
Others,90141A,C,0.6666666666666,5,30.8199996948242,0.6666666666666,3501
Others,72709,C,3.5000000000000,5,17.850000500679,3.5000000000000,3501
Others,35910B,C,8.0000000000000,5,35.720000743866,8.0000000000000,3501
Others,90059B,C,1.0000000000000,5,16.6600000858307,1.0000000000000,3501
Others,90038C,C,1.0000000000000,5,37.7699999809265,1.0000000000000,3501
Others,35918B,C,3.3333333333333,5,12.5,3.3333333333333,3501
Others,90214V,C,0.5555555555555,5,6.25,0.5555555555555,3501
Others,35597B,C,6.9090909090909,5,221.59999370575,6.9090909090909,3501
Others,47351B,C,1.0909090909090,5,35.4000005722046,1.0909090909090,3501
Others,90181A,C,0.5000000000000,5,45.9200000762939,0.5000000000000,3501
Others,84795E,C,1.1111111111111,5,79.4999980926514,1.1111111111111,3501
Others,35995,C,5.0000000000000,5,3.77999985218048,5.0000000000000,3501
Others,gift_0001_10,C,0.5000000000000,5,42.7300004959106,0.5000000000000,3501
Others,90176A,C,0.7000000000000,5,53.3999996185303,0.7000000000000,3501
Others,84292B,C,2.0000000000000,5,51.7999992370605,2.0000000000000,3501
Others,72708,C,4.8888888888888,5,9.23999971151352,4.8888888888888,3501
Others,21369,C,0.7272727272727,5,33.8699998855591,0.7272727272727,3501
Others,78027,C,0.6666666666666,5,100.149998664856,0.6666666666666,3501
Others,90027C,C,1.2000000000000,5,17.8100001811981,1.2000000000000,3501
Others,72796A,C,2.2000000000000,5,18.1499997377396,2.2000000000000,3501
Others,79331,C,3.1111111111111,5,46.199999332428,3.1111111111111,3501
Others,84529B,C,4.3333333333333,5,62.3500003814697,4.3333333333333,3501
Others,44242B,C,2.1250000000000,5,21.25,2.1250000000000,3501
Others,90187B,C,0.5454545454545,5,20.4000000953674,0.5454545454545,3501
Others,84891B,C,2.5000000000000,5,79.4999980926514,2.5000000000000,3501
Others,90063A,C,1.8000000000000,5,76.4799995422363,1.8000000000000,3501
Others,84593,C,1.5000000000000,5,44.2500007152557,1.5000000000000,3501
Others,37489B,C,1.0000000000000,5,13.650000333786,1.0000000000000,3501
Others,90130D,C,1.6666666666666,5,29.610000371933,1.6666666666666,3501
Others,90042B,C,2.1428571428571,5,38.2499992847443,2.1428571428571,3501
Others,90038B,C,0.8000000000000,5,30.4200000762939,0.8000000000000,3501
Others,90011C,C,0.9090909090909,5,29.5300004482269,0.9090909090909,3501
Others,90177A,C,0.4545454545454,5,14.7900002002716,0.4545454545454,3501
Others,20833,B,13.0000000000000,5,811.800003051758,13.0000000000000,3501
Others,20877,C,12.0000000000000,5,5.03999984264374,12.0000000000000,3501
Others,85220,A,4078.6666666666666,5,6875.00024271011,4078.6666666666666,3501
Others,84726,C,38.8333333333333,5,394.849994540215,38.8333333333333,3501
Others,35818P,C,49.1666666666666,5,132.95999789238,49.1666666666666,3501
Others,84493,C,285.5000000000000,5,111.11999759078,285.5000000000000,3501
Others,35596,C,29.0000000000000,4,24.6500006914139,29.0000000000000,3573
Others,20890,C,151.2500000000000,4,202.620007038116,151.2500000000000,3573
Others,22968,C,8.0000000000000,4,79.5999984741211,8.0000000000000,3573
Others,47504J,C,5.0000000000000,4,67.2500009536743,5.0000000000000,3573
Others,84805A,C,14.3750000000000,4,152.850002288818,14.3750000000000,3573
Others,35651,C,0.6363636363636,4,55.649998664856,0.6363636363636,3573
Others,81950V,C,1.0909090909090,4,10.2000002861023,1.0909090909090,3573
Others,90182C,C,1.0000000000000,4,14.7800002098083,1.0000000000000,3573
Others,90126C,C,2.1111111111111,4,35.5200009346008,2.1111111111111,3573
Others,22783,C,8.0000000000000,4,147.600006103516,8.0000000000000,3573
Others,46775B,C,5.0000000000000,4,84.7500038146973,5.0000000000000,3573
Others,84876C,C,1.7500000000000,4,26.25,1.7500000000000,3573
Others,20848,C,2.5714285714285,4,53.1000008583069,2.5714285714285,3573
Others,90141B,C,0.6666666666666,4,20.0799999237061,0.6666666666666,3573
Others,90075,C,1.2500000000000,4,45.5699996948242,1.2500000000000,3573
Others,22830,C,5.0000000000000,4,134.750003814697,5.0000000000000,3573
Others,35955,C,22.5000000000000,4,34.6199992597103,22.5000000000000,3573
Others,84963B,C,1.1666666666666,4,321.650005340576,1.1666666666666,3573
Others,84608,C,3.0000000000000,4,47.6999988555908,3.0000000000000,3573
