stock_code,abc_class,cluster_label,cluster_name,pick_frequency,monthly_velocity,total_sales
71406C,C,2,C-Group (Slow),12,5.5454545454545,27.3399992287159
90082A,C,2,C-Group (Slow),12,1.7272727272727,122.409998416901
20698,C,2,C-Group (Slow),12,2.9,68.5499980449677
72133,C,2,C-Group (Slow),12,5.0,47.8699998855591
84827,C,1,B-Group (Medium),12,41.4545454545454,296.399989128113
90155,C,2,C-Group (Slow),12,1.7272727272727,143.539999485016
90000B,C,2,C-Group (Slow),12,1.4545454545454,96.7199974060059
84227,C,1,B-Group (Medium),12,37.0,46.6199985444546
84907,B,1,B-Group (Medium),12,45.125,810.590016365051
90086,C,2,C-Group (Slow),12,9.875,72.8200014829636
90032,C,2,C-Group (Slow),12,2.2222222222222,125.0
84653,B,2,C-Group (Slow),12,4.6666666666666,750.480007171631
90088,C,2,C-Group (Slow),12,9.8,84.1500023603439
84915,C,2,C-Group (Slow),12,1.75,69.3799991607666
84661C,C,2,C-Group (Slow),12,8.0,79.9699981212616
44089C,C,2,C-Group (Slow),12,4.8888888888888,18.479999423027
DCGS0076,C,2,C-Group (Slow),11,1.2,195.309991836548
84192,C,2,C-Group (Slow),11,12.625,114.849996566772
77079,C,2,C-Group (Slow),11,12.6,133.559992790222
90016C,C,2,C-Group (Slow),11,1.4,119.109998703003
84564,C,2,C-Group (Slow),11,3.0,175.479995727539
35840,C,1,B-Group (Medium),11,45.0,107.129998803139
85023C,C,2,C-Group (Slow),11,3.8333333333333,58.6499989032745
84340,C,1,B-Group (Medium),11,21.0,65.7600008547306
37509,C,2,C-Group (Slow),11,3.5714285714285,63.7499988079071
72750D,C,1,B-Group (Medium),11,55.0,226.500004529953
84984A,C,1,B-Group (Medium),11,30.875,373.770001411438
20957,C,2,C-Group (Slow),11,8.1428571428571,84.5600025653839
47469,C,1,B-Group (Medium),11,68.5,312.769989848137
84845D,C,2,C-Group (Slow),11,3.7272727272727,51.25
90030B,C,2,C-Group (Slow),11,1.5454545454545,101.349998474121
79051A,C,2,C-Group (Slow),11,9.9,80.5199975967407
84582,C,2,C-Group (Slow),11,3.5,59.5
72225D,C,1,B-Group (Medium),11,160.3333333333333,219.459993302822
47503F,B,1,B-Group (Medium),11,641.75,729.949998497963
90000A,C,2,C-Group (Slow),11,1.6363636363636,108.749997138977
79030D,C,1,B-Group (Medium),11,41.3,325.590007901192
16043,C,1,B-Group (Medium),11,186.090909090909,168.539995759726
82545A,C,2,C-Group (Slow),11,3.1,38.75
78124,B,1,B-Group (Medium),11,55.7777777777777,666.610000610352
90202D,C,2,C-Group (Slow),11,2.5555555555555,68.1500008106232
82069,C,2,C-Group (Slow),11,1.5454545454545,109.849998474121
90022,C,2,C-Group (Slow),11,1.090909090909,45.6599998474121
84537B,C,1,B-Group (Medium),11,29.25,49.1399984657764
81952B,C,2,C-Group (Slow),11,6.75,46.5600001811981
90002E,C,2,C-Group (Slow),11,2.0,67.7699999809265
90174,C,2,C-Group (Slow),11,1.3333333333333,30.699999332428
84251C,C,2,C-Group (Slow),11,9.4545454545454,19.7599997520447
35963,C,2,C-Group (Slow),11,10.1,38.3799995183945
20839,C,2,C-Group (Slow),11,4.5454545454545,154.070002794266
90169,C,2,C-Group (Slow),11,2.7142857142857,48.4899990558624
21117,C,2,C-Group (Slow),11,19.8181818181818,353.580001831055
84926D,C,2,C-Group (Slow),11,5.6363636363636,83.7999999523163
35271S,C,1,B-Group (Medium),11,23.5454545454545,55.379999101162
84464,C,1,B-Group (Medium),11,41.0,179.100000858307
22791,C,1,B-Group (Medium),11,290.0,338.919991731644
10124A,C,2,C-Group (Slow),11,4.875,16.3799994885921
21764,B,2,C-Group (Slow),11,4.25,659.150012969971
90038A,C,2,C-Group (Slow),11,1.8181818181818,75.8400001525879
90148,C,2,C-Group (Slow),11,1.4545454545454,204.0
90168,C,2,C-Group (Slow),11,2.3,68.2400007247925
90188,C,2,C-Group (Slow),11,1.2,30.8399991989136
17011F,C,1,B-Group (Medium),11,27.0,253.029990673065
84984B,C,1,B-Group (Medium),11,38.125,462.250001430511
16168S,C,1,B-Group (Medium),11,427.6666666666666,126.83000421524
90214T,C,2,C-Group (Slow),11,2.8181818181818,39.6100000143051
20688,C,1,B-Group (Medium),11,116.0,332.899994850159
90002B,C,2,C-Group (Slow),11,2.0,82.7399997711182
47552A,C,2,C-Group (Slow),11,1.7142857142857,23.4000005722046
21761,B,2,C-Group (Slow),11,4.7272727272727,1425.40003967285
90177B,C,2,C-Group (Slow),11,1.6,47.4100005626678
48179,C,1,B-Group (Medium),11,34.0,214.469999313354
90116,C,2,C-Group (Slow),11,3.6666666666666,59.0500016212463
22811,C,1,B-Group (Medium),11,42.0,240.439998626709
20879,C,1,B-Group (Medium),11,57.0,67.7999985218048
90018C,C,2,C-Group (Slow),11,1.4545454545454,68.1099987030029
20861,C,2,C-Group (Slow),11,3.5555555555555,67.1999969482422
37492A,C,1,B-Group (Medium),11,108.0,216.069999098778
90059C,C,2,C-Group (Slow),11,2.1818181818181,40.0099999904633
47347B,C,1,B-Group (Medium),11,60.0,179.879999160767
17129C,C,2,C-Group (Slow),11,14.3333333333333,57.9799993038177
35913B,C,2,C-Group (Slow),10,9.0,56.060001373291
90035A,C,2,C-Group (Slow),10,1.5714285714285,117.930000305176
85018A,C,2,C-Group (Slow),10,1.6666666666666,63.75
21420,C,2,C-Group (Slow),10,4.3333333333333,120.75
90162A,C,2,C-Group (Slow),10,3.4285714285714,70.8000011444092
75178,C,2,C-Group (Slow),10,4.5,51.2999999523163
85019B,C,1,B-Group (Medium),10,25.625,295.25
84424A,C,2,C-Group (Slow),10,4.6,86.25
84660A,C,2,C-Group (Slow),10,1.6363636363636,83.3000001907349
90202C,C,2,C-Group (Slow),10,1.0,29.7900002002716
16256C,C,1,B-Group (Medium),10,28.1666666666666,70.9799977838993
37483,C,1,B-Group (Medium),10,71.5,232.89000248909
90056,C,2,C-Group (Slow),10,1.875,164.43000125885
84925C,C,2,C-Group (Slow),10,4.6666666666666,71.399998664856
90177C,C,2,C-Group (Slow),10,1.5714285714285,32.8000001907349
90194,C,2,C-Group (Slow),10,1.3636363636363,63.7199993133545
72793,C,2,C-Group (Slow),10,5.0,268.750002384186
90214I,C,2,C-Group (Slow),10,1.8181818181818,27.1799999475479
90185A,C,2,C-Group (Slow),10,1.4545454545454,68.2799987792969
90016B,C,2,C-Group (Slow),10,1.2727272727272,118.979999542236
84870C,C,2,C-Group (Slow),10,3.6,143.060000419617
90100,C,2,C-Group (Slow),10,2.5454545454545,71.399998664856
90137,C,2,C-Group (Slow),10,3.8,95.8499975204468
90199A,C,2,C-Group (Slow),10,1.1,69.8699989318848
79303B,C,2,C-Group (Slow),10,12.1111111111111,339.570004224777
90037A,C,2,C-Group (Slow),10,1.7272727272727,48.5299990177155
84745A,C,2,C-Group (Slow),10,5.0,16.7999994754791
72132,C,1,B-Group (Medium),10,42.9090909090909,322.7999958992
90181B,C,2,C-Group (Slow),10,0.9090909090909,93.6400012969971
16161G,C,1,B-Group (Medium),10,25.0,25.000000372529
79337,C,1,B-Group (Medium),10,54.4,232.169996857643
90160A,C,2,C-Group (Slow),10,1.4,97.5699973106384
85023A,C,2,C-Group (Slow),10,4.4,56.0999989509583
85161,C,2,C-Group (Slow),10,1.2727272727272,257.300010681152
16202E,C,2,C-Group (Slow),10,6.0,149.680003643036
21686,B,2,C-Group (Slow),10,1.7272727272727,719.05001449585
35610B,C,2,C-Group (Slow),10,12.2727272727272,89.0699987411499
84967B,B,2,C-Group (Slow),10,2.1,1159.44996643066
84800S,C,1,B-Group (Medium),10,31.2222222222222,171.969997167587
72798C,C,2,C-Group (Slow),10,2.1111111111111,38.2599993944168
84804A,C,2,C-Group (Slow),10,21.1428571428571,215.800000190735
90024D,C,2,C-Group (Slow),10,1.3333333333333,102.180000305176
48103,C,2,C-Group (Slow),10,4.375,201.729995727539
21265,C,2,C-Group (Slow),10,13.8181818181818,352.32000541687
37482B,B,1,B-Group (Medium),10,139.1111111111111,1145.26002788544
90214O,C,2,C-Group (Slow),10,1.3636363636363,18.75
90014B,C,2,C-Group (Slow),10,1.625,133.829998970032
90114,C,2,C-Group (Slow),10,2.2222222222222,50.7199993133545
84596I,C,1,B-Group (Medium),10,24.0,80.6199967861176
84801A,C,1,B-Group (Medium),10,22.6,330.839998245239
84926B,C,2,C-Group (Slow),10,10.8,67.5
90162B,C,2,C-Group (Slow),10,7.0,82.600001335144
21267,C,1,B-Group (Medium),10,24.0,74.6000008583069
72140F,C,2,C-Group (Slow),10,8.4444444444444,31.9199990034103
90003C,C,2,C-Group (Slow),10,1.8,67.8899998664856
90164A,C,2,C-Group (Slow),10,1.1,84.4399991035461
22792,C,1,B-Group (Medium),10,100.0,88.240002155304
47518f,C,2,C-Group (Slow),10,7.2727272727272,56.519999563694
72724,C,1,B-Group (Medium),10,36.0,45.0
17084J,C,2,C-Group (Slow),10,16.4545454545454,38.0099988132715
90024E,C,2,C-Group (Slow),9,1.5555555555555,119.170000076294
20988,C,2,C-Group (Slow),9,8.0,46.8000011444092
90130C,C,2,C-Group (Slow),9,0.9,26.7500002384186
35936,C,2,C-Group (Slow),9,3.2727272727272,13.6799998283386
TEST001,C,2,C-Group (Slow),9,10.0,225.0
16169D,C,1,B-Group (Medium),9,250.0,104.999996721745
35920,C,1,B-Group (Medium),9,332.6666666666666,191.500005722046
35085E,C,2,C-Group (Slow),9,4.875,44.25
90178B,C,2,C-Group (Slow),9,1.1818181818181,155.559997558594
90177D,C,2,C-Group (Slow),9,2.1111111111111,56.3200006484985
20697,C,2,C-Group (Slow),9,1.8181818181818,45.5999984741211
35910A,C,2,C-Group (Slow),9,3.6666666666666,64.3500015735626
84725,C,2,C-Group (Slow),9,11.3333333333333,132.999998569489
21264,C,2,C-Group (Slow),9,4.0,141.720000267029
84886,C,2,C-Group (Slow),9,1.7142857142857,119.399997711182
18010,C,1,B-Group (Medium),9,32.0,30.1599991321564
84622,C,2,C-Group (Slow),9,7.6666666666666,152.599996566772
84751B,C,2,C-Group (Slow),9,2.1111111111111,71.25
21674,B,2,C-Group (Slow),9,10.75,680.850009918213
44089A,C,2,C-Group (Slow),9,2.7777777777777,10.4999996721745
72038P,C,1,B-Group (Medium),9,116.6666666666666,116.499996930361
90092,C,2,C-Group (Slow),9,11.2222222222222,85.8500024080276
21196,C,2,C-Group (Slow),9,8.75,117.209998250008
35646,C,2,C-Group (Slow),9,2.5,93.4400005340576
16201A,C,2,C-Group (Slow),9,10.1,213.370004415512
84247J,C,2,C-Group (Slow),9,10.0,12.7800002098083
37345,C,1,B-Group (Medium),9,160.5,561.049994468689
84425A,C,2,C-Group (Slow),9,3.0,76.6000003814697
16161E,C,1,B-Group (Medium),9,250.0,75.0000011175871
90156,C,2,C-Group (Slow),9,1.9,104.979996681213
90138,C,2,C-Group (Slow),9,1.8571428571428,67.710000038147
84921,C,2,C-Group (Slow),9,1.6,60.0
85018B,C,2,C-Group (Slow),9,1.2727272727272,59.5
84706B,C,2,C-Group (Slow),9,6.6666666666666,188.729996681213
21266,C,2,C-Group (Slow),9,23.0,98.9000043869019
90121B,C,2,C-Group (Slow),9,9.5,80.75
17084A,C,2,C-Group (Slow),9,22.7777777777777,43.0499986559153
90124A,C,2,C-Group (Slow),9,1.875,149.969997406006
35911B,C,2,C-Group (Slow),9,3.6363636363636,83.9999961853027
37491C,C,2,C-Group (Slow),9,6.25,154.31999540329
90067A,C,2,C-Group (Slow),9,2.1111111111111,56.0900008678436
84806A,C,2,C-Group (Slow),9,18.2,165.020002841949
71215,C,2,C-Group (Slow),9,14.6,55.0799983143806
84744,C,2,C-Group (Slow),9,2.9090909090909,40.0
90101,C,2,C-Group (Slow),9,0.9,22.9099996089935
85019C,C,2,C-Group (Slow),9,18.1818181818181,274.0
90023,C,2,C-Group (Slow),9,1.090909090909,51.2199993133545
21337,C,2,C-Group (Slow),9,3.75,94.6800012588501
84875A,C,2,C-Group (Slow),9,0.9090909090909,37.5
72753D,C,1,B-Group (Medium),9,72.0,302.39998626709
90214F,C,2,C-Group (Slow),9,1.2727272727272,17.5
17012D,C,2,C-Group (Slow),9,4.875,60.960000038147
37491D,C,2,C-Group (Slow),9,1.8888888888888,36.5999991893768
84414B,C,2,C-Group (Slow),9,19.5,536.239988327026
84906,C,2,C-Group (Slow),9,2.8181818181818,184.449994087219
35607B,C,2,C-Group (Slow),9,19.5454545454545,43.8699995875359
84586L,C,2,C-Group (Slow),9,7.5,44.2500007152557
62086A,C,2,C-Group (Slow),9,2.375,37.0500009059906
90162D,C,2,C-Group (Slow),9,1.9,56.0500009059906
20860,C,2,C-Group (Slow),9,2.4285714285714,35.6999983787537
84806B,C,1,B-Group (Medium),9,27.25,108.610002279282
79413,C,2,C-Group (Slow),9,5.0,37.5
90123A,C,2,C-Group (Slow),9,2.2222222222222,118.999996185303
90196B,C,2,C-Group (Slow),9,1.2727272727272,178.5
22779,C,1,B-Group (Medium),9,50.0,212.5
21353,C,2,C-Group (Slow),9,19.0,160.449996948242
72772,B,1,B-Group (Medium),9,228.5,615.840000629425
84922,B,1,B-Group (Medium),9,29.9090909090909,744.710000038147
84858B,C,1,B-Group (Medium),9,108.6666666666666,430.999999046326
37479B,B,1,B-Group (Medium),9,124.3333333333333,995.680017471313
84613C,C,2,C-Group (Slow),8,6.875,225.509999752045
90036D,C,2,C-Group (Slow),8,2.2222222222222,159.119996070862
16050,C,1,B-Group (Medium),8,50.3333333333333,46.4500003457069
72754B,C,1,B-Group (Medium),8,85.0,137.539998054504
90028,C,2,C-Group (Slow),8,1.0,93.6499996185303
90190B,C,2,C-Group (Slow),8,2.9090909090909,94.4000015258789
85151,C,1,B-Group (Medium),8,44.0,55.0
85179A,C,2,C-Group (Slow),8,1.9090909090909,116.330000400543
84509e,C,2,C-Group (Slow),8,7.6666666666666,136.159999847412
84816,B,2,C-Group (Slow),8,1.5454545454545,639.150012969971
90036F,C,2,C-Group (Slow),8,0.9,72.4399976730347
90179C,C,2,C-Group (Slow),8,2.75,65.4399981498718
37489A,C,2,C-Group (Slow),8,1.2222222222222,28.2300004959106
85024B,C,2,C-Group (Slow),8,2.5,41.2499994039536
90162C,C,2,C-Group (Slow),8,3.375,79.6500012874603
78033,C,2,C-Group (Slow),8,4.75,185.299997329712
22794,C,2,C-Group (Slow),8,16.0,127.199996948242
90033,C,2,C-Group (Slow),8,1.8,23.159999370575
90199D,C,2,C-Group (Slow),8,1.2727272727272,88.9599986076355
10123G,C,1,B-Group (Medium),8,202.7272727272727,148.879996657372
20953,C,2,C-Group (Slow),8,2.5,32.9999995231628
90026A,C,2,C-Group (Slow),8,1.125,76.4699993133545
35817P,C,1,B-Group (Medium),8,66.0,181.539997577667
90150,C,2,C-Group (Slow),8,1.3,97.5
90036C,C,2,C-Group (Slow),8,2.5714285714285,143.509996414185
90130A,C,2,C-Group (Slow),8,1.6363636363636,53.2000007629395
84877A,C,2,C-Group (Slow),8,2.7,101.25
90084,C,2,C-Group (Slow),8,9.0,53.550001502037
16243B,C,1,B-Group (Medium),8,53.0,441.770009279251
71495B,C,2,C-Group (Slow),8,12.9,48.8400009274483
35824C,C,1,B-Group (Medium),8,47.0,117.049999237061
16119,C,1,B-Group (Medium),8,273.0,130.709998846054
35233,C,2,C-Group (Slow),8,1.6666666666666,37.5
90079,C,2,C-Group (Slow),8,0.9090909090909,50.0599994659424
90146,C,2,C-Group (Slow),8,1.2727272727272,105.569999694824
22762,C,2,C-Group (Slow),8,18.0,251.499998092651
90191,C,2,C-Group (Slow),8,1.0,140.529999732971
84548,C,2,C-Group (Slow),8,2.2727272727272,41.2499994039536
20847,C,2,C-Group (Slow),8,3.0,113.019999980927
21702,B,1,B-Group (Medium),8,878.6666666666666,918.680035591125
44241C,C,2,C-Group (Slow),8,8.75,59.5000016689301
90019B,C,2,C-Group (Slow),8,1.2,61.6399993896484
84858A,C,2,C-Group (Slow),8,5.3,128.829998016357
71495A,C,2,C-Group (Slow),8,13.1111111111111,44.2200010716915
35637C,C,2,C-Group (Slow),8,8.125,186.950000762939
17012F,C,2,C-Group (Slow),8,4.5,53.3900001049042
90123B,C,2,C-Group (Slow),8,2.125,101.269997119904
84367,C,2,C-Group (Slow),8,8.2222222222222,126.299998283386
17014D,C,1,B-Group (Medium),8,59.875,204.359995603561
72369A,C,2,C-Group (Slow),8,3.2727272727272,58.8599998950958
37351,C,1,B-Group (Medium),8,673.5,595.950009137392
84226,C,2,C-Group (Slow),8,8.6666666666666,22.1000006198883
90205C,C,2,C-Group (Slow),8,4.3636363636363,72.4100019931793
90016A,C,2,C-Group (Slow),8,1.1,93.6499996185303
16206B,C,2,C-Group (Slow),8,3.3,41.25
20667,C,2,C-Group (Slow),8,1.8181818181818,59.0000009536743
90037D,C,2,C-Group (Slow),8,2.0,35.8699991703033
84926E,C,2,C-Group (Slow),8,5.6363636363636,77.5
44235,C,1,B-Group (Medium),8,30.5555555555555,102.540002316236
35633B,C,2,C-Group (Slow),8,7.6,14.4399998188019
90210A,C,2,C-Group (Slow),8,2.8,82.6800012588501
72821,C,2,C-Group (Slow),8,4.6,75.8999989032745
37491A,C,2,C-Group (Slow),8,1.375,25.129999756813
84462,C,1,B-Group (Medium),8,44.0,99.8599965572357
90040C,C,2,C-Group (Slow),8,1.7272727272727,67.5199999809265
35610A,C,2,C-Group (Slow),8,11.9090909090909,85.3899986743927
90037C,C,2,C-Group (Slow),8,1.9090909090909,53.5599989891052
62074B,C,2,C-Group (Slow),8,2.0,9.23999971151352
90011B,C,2,C-Group (Slow),8,0.8,23.7900002002716
84251B,C,2,C-Group (Slow),8,9.25,14.0599998235703
40005B,C,2,C-Group (Slow),8,2.8571428571428,17.0000004768372
20887,C,2,C-Group (Slow),8,18.0,118.390002965927
85225,C,2,C-Group (Slow),8,1.3,16.25
16053,C,1,B-Group (Medium),8,468.3333333333333,165.149995908141
35912B,C,2,C-Group (Slow),8,4.8571428571428,51.8199996948242
21263,C,1,B-Group (Medium),8,62.0,269.760004997253
90054,C,2,C-Group (Slow),8,0.7272727272727,20.4399995803833
72771B,C,1,B-Group (Medium),8,117.0,56.8999988734722
17091F,C,2,C-Group (Slow),8,9.5,27.7099997997284
71510,C,2,C-Group (Slow),8,4.8181818181818,37.3700000047684
85079,C,2,C-Group (Slow),8,23.0,32.249999165535
21596,C,2,C-Group (Slow),7,1.0,34.2200012207031
84614A,C,2,C-Group (Slow),7,1.5,89.1599979400635
81985A,C,2,C-Group (Slow),7,2.5555555555555,58.6499989032745
90202A,C,2,C-Group (Slow),7,0.8888888888888,23.6600003242493
84562B,C,2,C-Group (Slow),7,5.0,106.589997291565
90123D,C,2,C-Group (Slow),7,2.3333333333333,125.18999671936
37471,C,1,B-Group (Medium),7,137.6,167.420001924038
37477B,C,2,C-Group (Slow),7,0.875,26.25
84924F,C,1,B-Group (Medium),7,96.5,266.650000095367
84705A,C,2,C-Group (Slow),7,2.8,65.100001335144
35071,C,1,B-Group (Medium),7,50.0,51.1400012969971
22869,C,2,C-Group (Slow),7,16.0,35.720000743866
21118,C,1,B-Group (Medium),7,34.5,104.25
22788,B,1,B-Group (Medium),7,228.0,1617.20003890991
21697,C,1,B-Group (Medium),7,124.0,295.080010414124
90036B,C,2,C-Group (Slow),7,1.3,103.349997520447
84859B,C,2,C-Group (Slow),7,31.375,368.650000572205
16008,C,2,C-Group (Slow),7,19.75,39.5
84249A,C,2,C-Group (Slow),7,15.6,32.7599989771843
37348,C,2,C-Group (Slow),7,3.5,35.699999332428
84830,B,2,C-Group (Slow),7,28.25,1195.15000534058
90048,C,2,C-Group (Slow),7,3.1111111111111,144.039995193481
37352,C,1,B-Group (Medium),7,421.6363636363636,498.300006866455
35932,C,2,C-Group (Slow),7,2.5454545454545,12.2099999189377
84798B,C,1,B-Group (Medium),7,52.5,464.849981546402
84706A,C,1,B-Group (Medium),7,45.6666666666666,325.88000535965
16245A,C,2,C-Group (Slow),7,2.2,13.75
85184B,C,2,C-Group (Slow),7,3.5,41.300000667572
20958,C,2,C-Group (Slow),7,2.5,39.0000009536743
37491B,C,2,C-Group (Slow),7,1.4285714285714,23.4799997806549
84549,C,2,C-Group (Slow),7,2.5555555555555,44.789999127388
84857C,C,1,B-Group (Medium),7,33.0,212.700004577637
84711A,C,2,C-Group (Slow),7,1.5454545454545,169.149996757507
90027B,C,2,C-Group (Slow),7,2.5,29.5200004577637
90027D,C,2,C-Group (Slow),7,2.5,31.5400004386902
17191A,C,2,C-Group (Slow),7,2.1818181818181,90.0
84809B,C,2,C-Group (Slow),7,27.8,313.799999237061
84766,C,2,C-Group (Slow),7,4.1,219.949992179871
72083A,C,2,C-Group (Slow),7,12.0,50.3999977111816
20870,C,2,C-Group (Slow),7,29.0,52.1999998092651
84807,C,1,B-Group (Medium),7,46.6,215.929999470711
84746,C,2,C-Group (Slow),7,1.125,33.75
84963A,C,2,C-Group (Slow),7,1.2222222222222,471.550006866455
84803B,C,2,C-Group (Slow),7,3.125,42.2500014305115
22657,C,2,C-Group (Slow),7,19.6666666666666,50.1500014066696
84705C,C,2,C-Group (Slow),7,15.0,212.33000087738
84539,C,2,C-Group (Slow),7,2.1818181818181,39.5999994277954
90180B,C,2,C-Group (Slow),7,1.2222222222222,110.169998168945
21097,C,2,C-Group (Slow),7,5.3333333333333,27.2000007629395
35816P,C,2,C-Group (Slow),7,24.3333333333333,107.789999008179
72024U,C,2,C-Group (Slow),7,11.2727272727272,26.0399991869926
90183B,C,2,C-Group (Slow),7,0.6363636363636,20.8500001430511
84723,C,2,C-Group (Slow),6,2.1666666666666,103.349997520447
84876B,C,2,C-Group (Slow),6,9.2727272727272,142.5
90196A,C,2,C-Group (Slow),6,1.5714285714285,140.25
84798A,C,2,C-Group (Slow),6,17.2,373.799984931946
10124G,C,2,C-Group (Slow),6,2.6666666666666,7.13999977707863
35824B,C,1,B-Group (Medium),6,88.0,203.239997506142
47369B,C,2,C-Group (Slow),6,1.8,53.1000008583069
90205A,C,2,C-Group (Slow),6,1.75,11.9500002861023
90063B,C,2,C-Group (Slow),6,0.8181818181818,76.8600006103516
35644,C,2,C-Group (Slow),6,3.6,35.1000008583069
20825,B,2,C-Group (Slow),6,32.2727272727272,1232.58003616333
90209A,C,2,C-Group (Slow),6,8.9,161.699998378754
90179B,C,2,C-Group (Slow),6,0.7272727272727,47.7199988365173
45013,C,2,C-Group (Slow),6,9.0,123.149999856949
84613A,C,2,C-Group (Slow),6,1.75,65.100001335144
DCGS0003,C,2,C-Group (Slow),6,0.5454545454545,15.1199998855591
72783,C,2,C-Group (Slow),6,2.6,54.5999975204468
84933B,C,1,B-Group (Medium),6,68.0,309.149986743927
17014E,C,2,C-Group (Slow),6,23.75,36.6000009179115
47583A,B,2,C-Group (Slow),6,35.5,612.820003509521
90001B,C,2,C-Group (Slow),6,0.7777777777777,29.7299995422363
37327,C,2,C-Group (Slow),6,10.2727272727272,150.649999141693
90123C,C,2,C-Group (Slow),6,1.4444444444444,77.4599981307983
90053,C,2,C-Group (Slow),6,0.6,15.2399997711182
90003E,C,2,C-Group (Slow),6,0.7777777777777,26.5799999237061
22799,C,2,C-Group (Slow),6,10.0,93.4799995422363
90125E,C,2,C-Group (Slow),6,0.8571428571428,18.9299998283386
84767,B,1,B-Group (Medium),6,48.75,806.219999313354
84575A,C,2,C-Group (Slow),6,0.7777777777777,41.649998664856
22827,B,2,C-Group (Slow),6,8.0,1240.0
90001A,C,2,C-Group (Slow),6,0.75,25.6499996185303
84201B,C,2,C-Group (Slow),6,2.3636363636363,4.93999993801117
90064A,C,2,C-Group (Slow),6,1.1111111111111,40.439998626709
21308,B,1,B-Group (Medium),6,66.0,705.900000572205
51012L,C,2,C-Group (Slow),6,10.0,12.5
90011A,C,2,C-Group (Slow),6,0.6,17.9000000953674
90058A,C,2,C-Group (Slow),6,28.0,95.7599987983704
84599,C,2,C-Group (Slow),6,3.75,160.149993896484
84371,C,2,C-Group (Slow),6,15.0,257.100002288818
84206A,C,2,C-Group (Slow),6,5.0,10.4499998688698
17014A,C,2,C-Group (Slow),6,11.6,88.9799983799458
22777,C,2,C-Group (Slow),6,19.0,151.300001144409
90024C,C,2,C-Group (Slow),6,1.0,51.1800003051758
90202B,C,2,C-Group (Slow),6,0.7,20.8400001525879
84765,C,2,C-Group (Slow),6,2.25,140.229999542236
35610C,C,2,C-Group (Slow),6,6.2727272727272,49.0499992370605
84933C,C,1,B-Group (Medium),6,68.0,316.99998664856
72771C,C,1,B-Group (Medium),6,54.0,42.0800003111362
47583B,C,2,C-Group (Slow),6,9.0,332.600006103516
90046,C,2,C-Group (Slow),6,1.6666666666666,49.4999980926514
90111,C,2,C-Group (Slow),6,1.75,7.34999966621399
90001D,C,2,C-Group (Slow),6,2.1666666666666,55.2299995422363
84805B,C,2,C-Group (Slow),6,30.2,498.900009155273
84933A,C,1,B-Group (Medium),6,43.6666666666666,314.349987030029
20823,C,2,C-Group (Slow),6,6.5,295.750001907349
90025C,C,2,C-Group (Slow),6,0.6666666666666,22.5599999427795
20838,C,2,C-Group (Slow),6,6.7777777777777,104.3500020504
47343A,C,2,C-Group (Slow),6,2.2727272727272,37.2500002384186
90125A,C,2,C-Group (Slow),6,3.0,65.1099972724915
37399,C,1,B-Group (Medium),6,143.0,74.9999983608723
84706F,C,2,C-Group (Slow),6,1.75,125.299997329712
72045D,B,1,B-Group (Medium),6,134.75,918.650031089783
84782B,C,2,C-Group (Slow),6,1.4285714285714,127.5
90029,C,2,C-Group (Slow),6,1.0,93.5
72753C,C,2,C-Group (Slow),6,21.5,107.679996013641
90183A,C,2,C-Group (Slow),6,0.6666666666666,17.7500002384186
35819B,C,2,C-Group (Slow),6,8.5,46.2499995231628
90128A,C,2,C-Group (Slow),6,3.25,35.0199999809265
16054,C,2,C-Group (Slow),6,4.4,18.479999423027
44236,C,2,C-Group (Slow),6,1.5,55.8000011444092
90039C,C,2,C-Group (Slow),6,1.5454545454545,64.1700000762939
35001B,C,2,C-Group (Slow),6,4.25,59.3300001621246
84914A,C,2,C-Group (Slow),5,3.0,155.700004577637
16201B,C,2,C-Group (Slow),5,34.0,81.1000018119812
21919,C,2,C-Group (Slow),5,0.5454545454545,30.4699997901917
20800,C,1,B-Group (Medium),5,335.0,303.95999956131
84867A,C,2,C-Group (Slow),5,3.4,119.389996528625
84705b,C,1,B-Group (Medium),5,86.0,120.130000591278
21595,C,2,C-Group (Slow),5,0.7142857142857,43.0699987411499
90187A,C,2,C-Group (Slow),5,0.5454545454545,20.3300001621246
90083,C,2,C-Group (Slow),5,3.7142857142857,22.9500006437302
90030C,C,2,C-Group (Slow),5,1.4285714285714,59.5999989509583
37112,C,2,C-Group (Slow),5,3.3333333333333,37.5
35654,C,2,C-Group (Slow),5,1.5,59.3999977111816
35638B,C,2,C-Group (Slow),5,6.1111111111111,149.260000228882
35933,C,2,C-Group (Slow),5,6.090909090909,29.2899997234344
90189A,C,2,C-Group (Slow),5,0.875,52.6399998664856
20816,C,2,C-Group (Slow),5,1.7777777777777,108.0
90108,C,2,C-Group (Slow),5,1.9,19.9499990940094
20820,C,2,C-Group (Slow),5,0.4545454545454,24.7499990463257
90124C,C,2,C-Group (Slow),5,0.6363636363636,70.3699989318848
16045,C,2,C-Group (Slow),5,34.6666666666666,37.4399991631508
72754A,C,1,B-Group (Medium),5,97.3333333333333,201.239993929863
90037B,C,2,C-Group (Slow),5,3.6,45.8899991512299
84450A,C,2,C-Group (Slow),5,17.3333333333333,24.1799994111061
22882,C,2,C-Group (Slow),5,13.0,31.6300008296967
90025E,C,2,C-Group (Slow),5,0.5555555555555,18.960000038147
90039B,C,2,C-Group (Slow),5,1.0,37.6799998283386
