order_date,invoice_no,stock_code,category,quantity,price
09/26/2010,523971,22121,Others,1,5.95
09/26/2010,523971,85048,Others,2,7.95
09/26/2010,523971,22158,Others,8,2.95
09/26/2010,523971,22162,Others,8,2.95
09/26/2010,523971,21327,Others,1,1.65
09/26/2010,523971,22749,Others,1,3.75
09/26/2010,523971,22940,Others,2,4.25
09/26/2010,523971,22187,Others,3,4.25
09/26/2010,523971,22086,Others,4,2.95
09/26/2010,523971,22145,Others,3,2.1
09/26/2010,523971,85081,Others,2,0.42
09/26/2010,523971,22296,Others,2,1.65
09/26/2010,523971,22156,Others,1,0.85
09/26/2010,523971,22154,Others,1,0.42
09/26/2010,523971,22470,Others,1,2.95
09/26/2010,523971,22694,Others,1,2.1
09/26/2010,523971,35981C,Others,6,0.38
09/26/2010,523971,22157,Others,4,0.85
09/26/2010,523971,22154,Others,6,0.42
09/26/2010,523971,22470,Others,2,2.95
09/26/2010,523971,22694,Others,2,2.1
09/26/2010,523971,85103,Others,1,6.75
09/26/2010,523971,22751,Others,1,3.75
09/26/2010,523971,22750,Others,1,3.75
09/26/2010,523971,35653,Others,3,2.95
09/26/2010,523971,21328,Others,2,1.65
09/26/2010,523971,22382,Others,1,1.65
09/26/2010,523971,20728,Others,1,1.65
09/26/2010,523971,22384,Others,1,1.65
09/26/2010,523971,22411,Others,2,1.95
09/26/2010,523971,85099C,Others,2,1.95
09/26/2010,523971,22386,Others,3,1.95
09/26/2010,523971,84854,Others,2,4.95
09/26/2010,523971,20893,Others,4,2.55
09/26/2010,523971,21034,Others,3,0.95
09/26/2010,523971,22083,Others,1,2.95
09/26/2010,523971,21181,Others,6,2.1
09/26/2010,523971,22812,Others,1,1.95
09/26/2010,523971,22813,Others,4,1.95
09/26/2010,523971,22734,Others,6,2.55
09/26/2010,523971,22083,Others,2,2.95
09/26/2010,523971,22812,Others,5,1.95
09/26/2010,523971,22910,Others,4,2.95
09/26/2010,523971,85081,Others,1,0.42
09/26/2010,523971,22458,Others,2,2.55
09/26/2010,523971,22459,Others,2,2.55
09/26/2010,523971,21390,Others,1,1.25
09/26/2010,523971,22154,Others,3,0.42
09/26/2010,523971,22156,Others,2,0.85
09/26/2010,523971,22296,Others,1,1.65
09/26/2010,523971,21390,Others,2,1.25
09/26/2010,523971,22556,Others,4,1.65
09/26/2010,523971,22553,Others,4,1.65
09/26/2010,523971,22551,Others,4,1.65
09/26/2010,523972,22275,Others,1,8.5
09/26/2010,523972,21326,Others,4,0.65
09/26/2010,523972,84912A,Others,1,3.75
09/26/2010,523972,85047,Others,1,6.35
09/26/2010,523972,21363,Others,1,4.95
09/26/2010,523972,84406B,Others,1,3.25
09/26/2010,523973,22301,Others,6,2.55
09/26/2010,523973,21754,Others,3,5.95
09/26/2010,523973,22639,Others,12,2.55
09/26/2010,523973,22642,Others,12,2.55
09/26/2010,523973,22604,Others,6,2.55
09/26/2010,523973,22592,Others,8,3.75
09/26/2010,523973,22899,Others,12,2.1
09/26/2010,523973,22865,Others,24,2.1
09/26/2010,523973,22866,Others,24,2.1
09/26/2010,523973,22492,Others,36,0.65
09/26/2010,523973,22748,Others,6,2.1
09/26/2010,523973,22745,Others,6,2.1
09/26/2010,523973,22746,Others,6,2.1
09/26/2010,523973,22661,Others,10,0.85
09/26/2010,523973,22355,Others,10,0.85
09/26/2010,523973,22563,Others,12,1.25
09/26/2010,523973,22562,Others,12,1.25
09/26/2010,523973,22666,Others,6,2.95
09/26/2010,523973,22898,Others,8,1.95
09/26/2010,523973,22300,Others,6,2.55
09/26/2010,523976,22152,Others,120,0.42
09/26/2010,523976,35400,Others,14,8.95
09/26/2010,523976,21094,Others,96,0.64
09/26/2010,523976,17003,Others,700,0.21
09/26/2010,523976,72351B,Others,12,2.1
09/26/2010,523976,21380,Others,6,2.95
09/26/2010,523977,48138,Others,2,7.95
09/26/2010,523977,48194,Others,2,7.95
09/26/2010,523977,22910,Others,6,2.95
09/26/2010,523977,22734,Others,6,2.55
09/26/2010,523977,22952,Others,24,0.55
09/26/2010,523977,22464,Others,12,1.65
09/26/2010,523977,22465,Others,12,1.65
09/26/2010,523977,22457,Others,6,2.95
09/26/2010,523977,21755,Others,6,5.95
09/26/2010,523977,22654,Others,3,5.95
09/26/2010,523977,22652,Others,12,1.65
09/26/2010,523977,22089,Others,6,2.95
09/26/2010,523977,22423,Others,2,12.75
09/26/2010,523977,21155,Others,12,2.1
09/26/2010,523977,22557,Others,12,1.65
09/26/2010,523977,21907,Others,12,2.1
09/26/2010,523977,21903,Others,12,2.1
09/26/2010,523977,21181,Others,12,2.1
09/26/2010,523977,22379,Others,10,2.1
09/26/2010,523977,22896,Others,12,2.55
09/26/2010,523977,22381,Others,5,2.1
09/26/2010,523977,22862,Others,4,4.25
09/26/2010,523979,47590A,Others,50,4.65
09/26/2010,523981,47599A,Others,6,1.69
09/26/2010,523982,21172,Others,96,1.25
09/26/2010,523982,20676,Others,72,1.06
09/26/2010,523982,21094,Others,96,0.64
09/26/2010,523982,21213,Others,120,0.42
09/26/2010,523982,20975,Others,96,0.65
09/26/2010,523982,21380,Others,6,2.95
09/26/2010,523984,21340,Others,24,9.95
09/26/2010,523985,22467,Others,36,2.1
09/26/2010,523986,75131,Others,180,1.25
09/26/2010,523986,75049L,Others,192,0.85
09/26/2010,523989,22636,Others,4,8.5
09/26/2010,523989,22631,Others,12,1.95
09/26/2010,523989,22630,Others,12,1.95
09/26/2010,523989,22554,Others,12,1.65
09/26/2010,523989,22555,Others,12,1.65
09/26/2010,523989,22556,Others,12,1.65
09/26/2010,523989,22371,Others,4,4.25
09/26/2010,523989,22374,Others,4,4.25
09/26/2010,523989,22119,Others,6,6.95
09/26/2010,523989,21135,Others,24,1.69
09/26/2010,523989,21259,Others,6,5.95
09/26/2010,523989,82494L,Others,6,2.95
09/26/2010,523989,82482,Others,6,2.55
09/26/2010,523989,84879,Others,48,1.69
09/26/2010,523989,84836,Others,24,1.25
09/26/2010,523989,22118,Others,6,4.95
09/26/2010,523989,22465,Others,12,1.65
09/26/2010,523989,22464,Others,12,1.65
09/26/2010,523989,22109,Others,4,3.75
09/26/2010,523989,22107,Others,4,3.75
09/26/2010,523989,21973,Others,12,1.45
09/26/2010,523989,84987,Others,12,1.45
09/26/2010,523989,22949,Others,12,1.45
09/26/2010,523989,22416,Others,12,1.45
09/26/2010,523989,21974,Others,12,1.45
09/26/2010,523989,84988,Others,12,1.45
09/26/2010,523989,21210,Others,12,1.45
09/26/2010,523989,21976,Others,24,0.55
09/26/2010,523989,84991,Others,24,0.55
09/26/2010,523989,22951,Others,24,0.55
09/26/2010,523989,22417,Others,24,0.55
09/26/2010,523989,21212,Others,24,0.55
09/26/2010,523989,22728,Others,4,3.75
09/26/2010,523989,22729,Others,4,3.75
09/26/2010,523989,22726,Others,4,3.75
09/26/2010,523989,20914,Others,6,2.95
09/26/2010,523989,22352,Others,6,2.55
09/26/2010,523989,22759,Others,12,1.65
09/26/2010,523989,22329,Others,12,1.65
09/26/2010,523989,21432,Others,4,5.95
09/26/2010,523989,20977,Others,16,1.25
09/26/2010,523989,21559,Others,6,2.55
09/26/2010,523989,22634,Others,4,9.95
09/26/2010,523989,22629,Others,12,1.95
09/26/2010,523989,22551,Others,12,1.65
09/26/2010,523989,22635,Others,4,9.95
09/26/2010,523989,20979,Others,16,1.25
09/26/2010,523989,20971,Others,12,1.25
09/26/2010,523989,22149,Others,6,2.1
09/26/2010,523989,22150,Others,6,1.95
09/26/2010,523989,22147,Others,12,1.45
09/26/2010,523989,22712,Others,12,0.42
09/26/2010,523989,22029,Others,12,0.42
09/26/2010,523989,22027,Others,12,0.42
09/26/2010,523989,21508,Others,12,0.42
09/26/2010,523989,22716,Others,12,0.42
09/26/2010,523989,21495,Others,25,0.42
09/26/2010,523989,22708,Others,25,0.42
09/26/2010,523989,22046,Others,25,0.42
09/26/2010,523989,22711,Others,25,0.42
09/26/2010,523989,22045,Others,25,0.42
09/26/2010,523989,22610,Others,36,0.85
09/26/2010,523989,22752,Others,4,8.5
09/26/2010,523989,22758,Others,12,1.25
09/26/2010,523989,22756,Others,12,1.25
09/26/2010,523989,22757,Others,12,1.25
09/26/2010,523989,22754,Others,12,0.85
09/26/2010,523989,22753,Others,12,0.85
09/26/2010,523989,22755,Others,12,0.85
09/26/2010,523989,22375,Others,4,4.25
09/26/2010,523989,22362,Others,6,2.95
09/26/2010,523989,22361,Others,6,2.95
09/26/2010,523989,22544,Others,24,0.42
09/26/2010,523989,22540,Others,24,0.42
09/26/2010,523989,22539,Others,24,0.42
09/26/2010,523989,22534,Others,24,0.42
09/26/2010,523989,22531,Others,24,0.42
09/26/2010,523989,22530,Others,24,0.42
09/26/2010,523989,22366,Others,2,7.95
09/26/2010,523989,20685,Others,2,7.95
09/26/2010,523989,20682,Others,6,3.25
09/26/2010,523989,20681,Others,6,3.25
09/26/2010,523989,21452,Others,6,2.95
09/26/2010,523989,21491,Others,12,1.95
09/26/2010,523989,22733,Others,20,1.25
09/26/2010,523989,22910,Others,6,2.95
09/26/2010,523989,22952,Others,24,0.55
09/26/2010,523989,22950,Others,12,1.45
09/26/2010,523989,21098,Others,12,1.25
09/26/2010,523989,21481,Others,12,2.95
09/26/2010,523989,21485,Others,12,4.95
09/26/2010,523989,22111,Others,12,4.95
09/26/2010,523989,22113,Others,8,3.75
09/26/2010,523989,22835,Others,4,4.65
09/26/2010,523989,22112,Others,6,4.95
09/26/2010,523989,21754,Others,3,5.95
09/26/2010,523989,22813,Others,12,1.95
09/26/2010,523989,85175,Others,32,0.42
09/26/2010,523989,85174,Others,12,4.95
09/26/2010,523989,84946,Others,12,1.25
09/26/2010,523989,21755,Others,6,5.95
09/26/2010,523989,21977,Others,24,0.55
09/26/2010,523989,21672,Others,12,1.25
09/26/2010,523989,21671,Others,12,1.25
09/26/2010,523989,21668,Others,12,1.25
09/26/2010,523989,22585,Others,12,1.25
09/26/2010,523989,22697,Others,6,2.95
09/26/2010,523989,22698,Others,6,2.95
09/26/2010,523989,22699,Others,6,2.95
09/26/2010,523990,22437,Others,5,0.85
09/26/2010,523990,22381,Others,4,2.1
09/26/2010,523990,22379,Others,2,2.1
09/26/2010,523990,22332,Others,6,1.65
09/26/2010,523990,22560,Others,1,1.25
09/26/2010,523990,22333,Others,10,1.65
09/26/2010,523990,22315,Others,9,1.25
09/26/2010,523990,22316,Others,3,1.25
09/26/2010,523990,22197,Others,6,0.85
09/26/2010,523990,22090,Others,3,2.95
09/26/2010,523990,21094,Others,30,0.85
09/26/2010,523990,21086,Others,30,0.65
09/26/2010,523990,21080,Others,5,0.85
09/26/2010,523990,21989,Others,4,0.85
09/26/2010,523990,21988,Others,15,0.85
09/26/2010,523990,21977,Others,12,0.55
09/26/2010,523990,84991,Others,12,0.55
09/26/2010,523990,21213,Others,24,0.55
09/26/2010,523990,21975,Others,24,0.55
09/26/2010,523990,21212,Others,24,0.55
09/26/2010,523990,84990,Others,24,0.55
09/26/2010,523992,21913,Others,1,3.75
09/26/2010,523992,20981,Others,1,0.85
09/26/2010,523992,22902,Others,2,2.1
09/26/2010,523992,22278,Others,1,4.95
09/26/2010,523992,90214J,Others,2,1.25
09/26/2010,523992,22176,Others,1,2.95
09/26/2010,523992,84077,Others,5,0.29
09/26/2010,523993,22586,Others,2,0.85
09/26/2010,523993,22566,Others,3,0.85
09/26/2010,523993,22587,Others,5,0.85
09/26/2010,523993,22587,Others,4,0.85
09/26/2010,523993,20971,Others,5,1.25
09/26/2010,523993,20972,Others,5,1.25
09/26/2010,523993,22569,Others,4,3.75
09/26/2010,523993,22570,Others,2,3.75
09/26/2010,523993,22568,Others,3,3.75
09/26/2010,523993,22751,Others,10,3.75
09/26/2010,523993,22750,Others,10,3.75
09/26/2010,523993,22749,Others,10,3.75
09/26/2010,523993,21559,Others,6,2.55
09/26/2010,523993,22898,Others,4,1.95
09/26/2010,523993,22470,Others,2,2.95
09/26/2010,523993,21929,Others,1,1.95
09/26/2010,523993,22379,Others,2,2.1
09/26/2010,523993,22381,Others,2,2.1
09/26/2010,523993,22383,Others,2,1.65
09/26/2010,523993,85099C,Others,1,1.95
09/26/2010,523993,21931,Others,5,1.95
09/26/2010,523993,22411,Others,2,1.95
09/26/2010,523993,84032A,Others,1,2.95
09/26/2010,523993,47591D,Others,3,1.95
09/26/2010,523993,20713,Others,10,1.95
09/26/2010,523993,20712,Others,10,1.95
09/26/2010,523993,85039B,Others,1,1.65
09/26/2010,523993,85040A,Others,2,1.65
09/26/2010,523993,72586,Others,12,0.42
09/26/2010,523993,85039C,Others,1,1.65
09/26/2010,523993,85039A,Others,1,1.65
09/26/2010,523993,22867,Others,3,2.1
09/26/2010,523993,22865,Others,3,2.1
09/26/2010,523993,21481,Others,2,2.95
09/26/2010,523993,22113,Others,3,3.75
09/26/2010,523993,21484,Others,2,3.45
09/26/2010,523993,21482,Others,3,2.95
09/26/2010,523993,22834,Others,2,2.1
09/26/2010,523993,22866,Others,2,2.1
09/26/2010,523993,84828,Others,1,1.25
09/26/2010,523993,22469,Others,4,1.65
09/26/2010,523993,22694,Others,2,2.1
09/26/2010,523993,22899,Others,3,2.1
09/26/2010,523993,47591D,Others,2,1.95
09/26/2010,523993,22834,Others,4,2.1
09/26/2010,523993,22746,Others,6,2.1
09/26/2010,523993,22745,Others,6,2.1
09/26/2010,523993,22748,Others,6,2.1
09/26/2010,523993,22747,Others,6,2.1
09/26/2010,523993,22600,Others,5,0.85
09/26/2010,523993,22601,Others,5,0.85
09/26/2010,523993,22576,Others,5,0.85
09/26/2010,523993,22574,Others,5,0.85
09/26/2010,523993,22571,Others,12,0.85
09/26/2010,523993,22603,Others,5,0.85
09/26/2010,523993,35400,Others,1,8.95
09/26/2010,523993,22940,Others,6,4.25
09/26/2010,523993,35594,Others,12,0.42
09/26/2010,523993,84341B,Others,36,0.85
09/26/2010,523993,85014B,Others,1,5.95
09/26/2010,523993,85014A,Others,2,5.95
09/26/2010,523994,22121,Others,4,5.95
09/26/2010,523994,21682,Others,3,4.95
09/26/2010,523994,21683,Others,3,2.95
09/26/2010,523994,21684,Others,6,0.85
09/26/2010,523994,20893,Others,3,2.55
09/26/2010,523994,20894,Others,4,2.95
09/26/2010,523994,22470,Others,8,2.95
09/26/2010,523994,22469,Others,11,1.65
09/26/2010,523994,35400,Others,4,8.95
09/26/2010,523994,22667,Others,1,2.95
09/26/2010,523994,21754,Others,1,5.95
09/26/2010,523994,21755,Others,4,5.95
09/26/2010,523994,72760B,Others,2,9.95
09/26/2010,523994,22494,Others,2,1.25
09/26/2010,523994,22497,Others,2,4.25
09/26/2010,523994,22510,Others,1,3.75
09/26/2010,523994,21431,Others,4,1.65
09/26/2010,523994,47566,Others,3,4.65
09/26/2010,523994,47566B,Others,5,4.65
09/26/2010,523994,22668,Others,1,2.95
09/26/2010,523994,22511,Others,1,3.75
09/26/2010,523994,21410,Others,1,4.25
09/26/2010,523994,22508,Others,2,3.75
09/26/2010,523994,21034,Others,3,0.95
09/26/2010,523994,22687,Others,1,7.95
09/26/2010,523994,22571,Others,1,0.85
09/26/2010,523994,22337,Others,1,0.65
09/26/2010,523994,85080,Others,1,0.42
09/26/2010,523994,21559,Others,1,2.55
09/26/2010,523994,22398,Others,1,1.25
09/26/2010,523994,22938,Others,5,1.95
09/26/2010,523994,22812,Others,4,1.95
09/26/2010,523994,35971,Others,4,1.25
09/26/2010,523994,22574,Others,1,0.85
09/26/2010,523994,22573,Others,3,0.85
09/26/2010,523994,22603,Others,5,0.85
09/26/2010,523994,22602,Others,5,0.85
09/26/2010,523994,22601,Others,6,0.85
09/26/2010,523994,21977,Others,2,0.55
09/26/2010,523994,22642,Others,1,2.55
09/26/2010,523994,22639,Others,1,2.55
09/26/2010,523994,22638,Others,1,2.55
09/26/2010,523994,22641,Others,1,2.55
09/26/2010,523994,22951,Others,1,0.55
09/26/2010,523994,22834,Others,1,2.1
09/26/2010,523994,85123A,Others,8,2.95
09/26/2010,523994,21733,Others,5,2.95
09/26/2010,523994,84029E,Others,1,3.75
09/26/2010,523994,21488,Others,1,3.95
09/26/2010,523994,84535B,Others,3,0.65
09/26/2010,523994,85081,Others,13,0.42
09/26/2010,523994,21557,Others,1,2.95
09/26/2010,523994,22804,Others,8,2.95
09/26/2010,523994,22835,Others,1,4.65
09/26/2010,523994,47471,Others,2,0.65
09/26/2010,523994,22591,Others,4,2.55
09/26/2010,523994,71270,Others,2,1.25
09/26/2010,523994,21272,Others,4,1.25
09/26/2010,523994,22736,Others,5,1.65
09/26/2010,523994,22739,Others,5,1.65
09/26/2010,523994,21494,Others,3,1.25
09/26/2010,523994,84347,Others,4,2.55
09/26/2010,523994,79067,Others,1,3.75
09/26/2010,523994,22616,Others,3,0.29
09/26/2010,523994,22086,Others,4,2.95
09/26/2010,523994,22910,Others,4,2.95
09/26/2010,523994,21011,Others,2,1.45
09/26/2010,523994,22753,Others,2,0.85
09/26/2010,523994,22754,Others,2,0.85
09/26/2010,523994,22755,Others,2,0.85
09/26/2010,523994,21009,Others,4,1.25
09/26/2010,523994,84836,Others,4,1.25
09/26/2010,523994,22219,Others,4,0.85
09/26/2010,523994,22227,Others,9,0.65
09/26/2010,523994,22949,Others,1,1.45
09/26/2010,523994,21210,Others,1,1.45
09/26/2010,523994,21974,Others,1,1.45
09/26/2010,523994,84988,Others,2,1.45
09/26/2010,523994,22902,Others,2,2.1
09/26/2010,523994,21591,Others,2,1.25
09/26/2010,523994,22737,Others,5,1.65
09/26/2010,523994,22735,Others,5,1.65
09/26/2010,523994,85061W,Others,15,0.85
09/26/2010,523994,21817,Others,1,0.85
09/26/2010,523994,21818,Others,9,0.85
09/26/2010,523994,22339,Others,2,0.65
09/26/2010,523994,21802,Others,1,0.42
09/26/2010,523994,21803,Others,1,0.42
09/26/2010,523994,21807,Others,4,0.42
09/26/2010,523994,21805,Others,7,0.42
09/26/2010,523994,21806,Others,6,0.42
09/26/2010,523994,21818,Others,2,0.85
09/26/2010,523994,21823,Others,1,1.45
09/26/2010,523994,21824,Others,2,1.45
09/26/2010,523994,35970,Others,1,1.69
09/26/2010,523994,22072,Others,2,3.75
09/26/2010,523994,22113,Others,2,3.75
09/26/2010,523994,21481,Others,1,2.95
09/26/2010,523994,84520B,Others,2,0.85
09/26/2010,523994,20914,Others,2,2.95
09/26/2010,523994,22198,Others,2,1.65
09/26/2010,523994,22197,Others,2,0.85
09/26/2010,523994,85049C,Others,1,1.25
09/26/2010,523994,85049B,Others,1,1.25
09/26/2010,523994,84406B,Others,2,3.25
09/26/2010,523994,22173,Others,2,2.95
09/26/2010,523994,82583,Others,3,2.1
09/26/2010,523994,82599,Others,2,2.1
09/26/2010,523994,82600,Others,3,2.1
09/26/2010,523994,85150,Others,7,2.55
09/26/2010,523994,21164,Others,1,2.95
09/26/2010,523994,21163,Others,4,1.45
09/26/2010,523994,21166,Others,2,1.95
09/26/2010,523994,21181,Others,3,2.1
09/26/2010,523994,85152,Others,1,2.1
09/26/2010,523994,21730,Others,2,4.95
09/26/2010,523994,20893,Others,1,2.55
09/26/2010,523994,71477,Others,4,3.25
09/26/2010,523994,22118,Others,2,4.95
09/26/2010,523994,48138,Others,1,7.95
09/26/2010,523994,22575,Others,2,1.95
09/26/2010,523994,22572,Others,2,0.85
09/26/2010,523994,22734,Others,5,2.55
09/26/2010,523994,22571,Others,4,0.85
09/26/2010,523994,35832,Others,4,2.95
09/26/2010,523994,22327,Others,1,2.95
09/26/2010,523994,22581,Others,7,0.85
09/26/2010,523994,21558,Others,1,2.55
09/26/2010,523994,22950,Others,4,1.45
09/26/2010,523994,22952,Others,12,0.55
09/26/2010,523994,21745,Others,3,3.75
09/26/2010,523994,22909,Others,4,0.85
09/26/2010,523994,22145,Others,4,2.1
09/26/2010,523994,22580,Others,2,5.95
09/26/2010,523994,35981C,Others,5,0.38
09/26/2010,523994,35633B,Others,12,0.19
09/26/2010,523995,22055,Others,6,1.65
09/26/2010,523995,22851,Others,12,0.85
09/26/2010,523995,22063,Others,2,2.95
09/26/2010,523995,22059,Others,2,1.49
09/26/2010,523995,22057,Others,8,1.49
09/26/2010,523995,21640,Others,36,0.85
09/26/2010,523995,15044A,Others,5,2.95
09/26/2010,523995,20679,Others,2,5.95
09/26/2010,523995,15056BL,Others,4,5.95
09/26/2010,523996,22938,Others,48,1.65
09/26/2010,523996,22304,Others,36,2.1
09/26/2010,523996,22303,Others,36,2.1
09/26/2010,523996,22305,Others,36,2.1
09/26/2010,523996,22585,Others,24,1.25
09/26/2010,523996,22584,Others,12,2.55
09/26/2010,523996,22728,Others,12,3.75
09/26/2010,523996,22726,Others,12,3.75
09/26/2010,523996,22727,Others,12,3.75
09/26/2010,523996,22746,Others,12,2.1
09/26/2010,523996,22748,Others,12,2.1
09/26/2010,523996,22747,Others,6,2.1
09/26/2010,523996,22745,Others,12,2.1
09/26/2010,523996,22556,Others,12,1.65
09/26/2010,523996,22557,Others,12,1.65
09/26/2010,523996,22554,Others,12,1.65
09/26/2010,523996,22553,Others,12,1.65
09/26/2010,523996,22555,Others,12,1.65
09/26/2010,523996,22551,Others,12,1.65
09/26/2010,523996,22752,Others,24,7.65
09/26/2010,523996,22755,Others,72,0.72
09/26/2010,523997,20712,Others,40,1.95
09/26/2010,523997,20713,Others,40,1.95
09/26/2010,523998,21034,Others,2,0.95
09/26/2010,523998,22111,Others,10,4.95
09/26/2010,523998,20961,Others,10,1.25
09/26/2010,523998,20914,Others,6,2.95
09/26/2010,523998,21035,Others,3,2.95
09/26/2010,523998,22667,Others,6,2.95
09/26/2010,523998,48111,Others,10,6.75
09/26/2010,523998,84313B,Others,12,3.81
09/26/2010,523999,22711,Others,25,0.42
09/26/2010,523999,85038,Others,6,2.1
09/26/2010,523999,22071,Others,3,3.75
09/26/2010,523999,22163,Others,3,2.95
09/26/2010,523999,84978,Others,6,1.25
09/26/2010,523999,85175,Others,32,0.42
09/26/2010,523999,84508A,Others,6,2.55
09/26/2010,523999,84508C,Others,6,2.55
09/26/2010,523999,84508B,Others,6,2.55
09/26/2010,524000,22185,Others,2,1.65
09/26/2010,524000,17164B,Others,6,0.42
09/26/2010,524000,17165B,Others,3,1.05
09/26/2010,524000,17165D,Others,3,1.05
09/26/2010,524000,22219,Others,3,0.85
09/26/2010,524000,22268,Others,2,0.85
09/26/2010,524000,21381,Others,1,1.69
09/26/2010,524000,22694,Others,3,2.1
09/26/2010,524000,22212,Others,1,2.1
09/26/2010,524000,82552,Others,3,1.45
09/26/2010,524000,22457,Others,2,2.95
09/26/2010,524000,22695,Others,5,1.45
09/26/2010,524000,22855,Others,3,1.25
09/26/2010,524000,85064,Others,1,5.45
09/26/2010,524000,20894,Others,1,2.95
09/26/2010,524000,20893,Others,1,2.55
09/26/2010,524000,22227,Others,6,0.65
09/26/2010,524000,75049L,Others,1,1.25
09/26/2010,524000,35962,Others,2,2.1
09/26/2010,524000,22294,Others,3,1.25
09/26/2010,524000,22338,Others,5,0.65
09/26/2010,524000,22376,Others,1,4.25
09/26/2010,524000,84270,Others,60,0.21
09/26/2010,524000,20723,Others,5,0.85
09/26/2010,524000,20719,Others,6,0.85
09/26/2010,524000,20726,Others,4,1.65
09/26/2010,524000,22382,Others,4,1.65
09/26/2010,524000,20727,Others,2,1.65
09/26/2010,524000,20724,Others,6,0.85
09/26/2010,524000,20725,Others,4,1.65
09/26/2010,524000,22355,Others,5,0.85
09/26/2010,524000,22383,Others,5,1.65
09/26/2010,524000,22356,Others,6,0.85
09/26/2010,524000,22384,Others,4,1.65
09/26/2010,524000,22599,Others,5,0.85
09/26/2010,524000,22597,Others,5,0.85
09/26/2010,524000,84836,Others,3,1.25
09/26/2010,524000,35961,Others,4,0.85
09/26/2010,524000,22155,Others,3,0.42
09/26/2010,524000,85199S,Others,5,0.42
09/26/2010,524000,22603,Others,3,0.85
09/26/2010,524000,22596,Others,12,0.85
09/26/2010,524000,22066,Others,2,1.45
09/26/2010,524000,21232,Others,6,1.25
09/26/2010,524000,22064,Others,2,1.65
09/26/2010,524000,35594,Others,6,0.42
09/26/2010,524000,22488,Others,2,1.65
09/26/2010,524001,22630,Others,12,1.95
09/26/2010,524001,22631,Others,12,1.95
09/26/2010,524001,22555,Others,12,1.65
09/26/2010,524001,20914,Others,6,2.95
09/26/2010,524001,22197,Others,12,0.85
09/26/2010,524001,22659,Others,12,1.95
09/26/2010,524001,21787,Others,24,0.85
09/26/2010,524001,22900,Others,6,2.95
09/26/2010,524001,22649,Others,8,4.95
09/26/2010,524001,21212,Others,120,0.42
09/26/2010,524001,21213,Others,24,0.55
09/26/2010,524001,22651,Others,12,0.85
09/26/2010,524001,22938,Others,12,1.95
09/26/2010,524001,82482,Others,6,2.55
09/26/2010,524001,82494L,Others,6,2.95
09/26/2010,524001,22812,Others,12,1.95
09/26/2010,524001,22910,Others,6,2.95
09/26/2010,524001,84692,Others,25,0.42
09/26/2010,524001,47566,Others,5,4.65
09/26/2010,524001,82552,Others,12,1.45
09/26/2010,524001,21949,Others,12,1.25
09/26/2010,524001,21026,Others,10,1.25
09/26/2010,524002,22367,Others,8,1.95
09/26/2010,524002,84375,Others,6,2.1
09/26/2010,524002,84380,Others,12,1.25
09/26/2010,524002,20971,Others,12,1.25
09/26/2010,524002,84270,Others,30,0.21
09/26/2010,524002,22758,Others,12,1.25
09/26/2010,524002,22755,Others,12,0.85
09/26/2010,524002,22746,Others,6,2.1
09/26/2010,524002,20681,Others,6,3.25
09/26/2010,524002,20682,Others,6,3.25
09/26/2010,524002,22654,Others,3,5.95
09/26/2010,524002,15056N,Others,3,5.95
09/26/2010,524002,15056BL,Others,3,5.95
09/26/2010,524002,21314,Others,8,2.1
09/26/2010,524002,47591D,Others,8,1.95
09/26/2010,524002,22748,Others,6,2.1
09/26/2010,524002,21790,Others,12,0.85
09/26/2010,524002,21705,Others,12,1.65
09/26/2010,524002,22406,Others,12,1.25
09/26/2010,524002,22358,Others,6,2.95
09/26/2010,524002,22359,Others,6,2.95
09/26/2010,524002,21586,Others,12,2.55
09/26/2010,524003,22618,Others,1,9.95
09/26/2010,524003,21034,Others,2,0.95
09/26/2010,524003,22162,Others,1,2.95
09/26/2010,524003,85061W,Others,8,0.85
09/26/2010,524003,22623,Others,1,4.95
09/26/2010,524003,22423,Others,3,12.75
09/26/2010,524003,22424,Others,1,12.75
09/26/2010,524003,72741,Others,9,1.45
09/26/2010,524003,48138,Others,1,7.95
09/26/2010,524003,21524,Others,1,7.95
09/26/2010,524003,90058B,Others,36,0.38
09/26/2010,524003,85099F,Others,1,1.95
09/26/2010,524003,21519,Others,12,0.42
09/26/2010,524003,84839,Others,1,6.75
09/26/2010,524003,22119,Others,1,6.95
09/26/2010,524003,21754,Others,2,5.95
09/26/2010,524003,84406B,Others,2,3.25
09/26/2010,524003,35400,Others,1,8.95
09/26/2010,524003,22207,Others,2,4.25
09/26/2010,524003,20659,Others,2,1.25
09/26/2010,524003,21733,Others,1,2.95
09/26/2010,524003,22158,Others,4,2.95
09/26/2010,524003,22952,Others,1,0.55
09/26/2010,524003,22855,Others,2,1.25
09/26/2010,524003,21733,Others,4,2.95
09/26/2010,524003,22151,Others,24,0.42
09/26/2010,524003,85061W,Others,1,0.85
09/26/2010,524003,21080,Others,1,0.85
09/26/2010,524003,22445,Others,1,2.95
09/26/2010,524003,22079,Others,1,1.65
09/26/2010,524003,21866,Others,1,1.25
09/26/2010,524003,21592,Others,1,1.25
09/26/2010,524003,22329,Others,1,1.65
09/26/2010,524003,21918,Others,1,0.42
09/26/2010,524003,72815,Others,1,3.75
09/26/2010,524004,85107,Others,12,2.55
09/26/2010,524004,85104,Others,1,2.95
09/26/2010,524004,72802B,Others,1,4.25
