stock_code,x_coordinate,y_coordinate,cluster_name,abc_class,slot_id
35968,48,16,B-Group (Medium),C,2024
35951,49,15,B-Group (Medium),B,2025
20616,0,65,B-Group (Medium),C,2026
82616B,1,64,B-Group (Medium),C,2027
84762C,2,63,B-Group (Medium),B,2028
22393,3,62,B-Group (Medium),B,2029
21200,4,61,B-Group (Medium),C,2030
21223,5,60,B-Group (Medium),C,2031
20933,6,59,B-Group (Medium),B,2032
20913,7,58,B-Group (Medium),B,2033
79302m,8,57,B-Group (Medium),B,2034
84849A,9,56,B-Group (Medium),C,2035
82607C,10,55,B-Group (Medium),C,2036
84535A,11,54,B-Group (Medium),C,2037
85135B,12,53,B-Group (Medium),C,2038
20893,13,52,B-Group (Medium),B,2039
21804,14,51,B-Group (Medium),B,2040
20906,15,50,B-Group (Medium),C,2041
46776A,16,49,B-Group (Medium),C,2042
84773,17,48,B-Group (Medium),C,2043
90200E,18,47,B-Group (Medium),C,2044
21758,19,46,B-Group (Medium),C,2045
72800B,20,45,B-Group (Medium),B,2046
35004P,21,44,B-Group (Medium),B,2047
20998,22,43,B-Group (Medium),C,2048
72800D,23,42,B-Group (Medium),B,2049
22339,24,41,B-Group (Medium),C,2050
85213,25,40,B-Group (Medium),C,2051
21014,26,39,B-Group (Medium),C,2052
16207A,27,38,B-Group (Medium),C,2053
90129E,28,37,B-Group (Medium),C,2054
20653,29,36,B-Group (Medium),C,2055
82553,30,35,B-Group (Medium),C,2056
21616,31,34,B-Group (Medium),B,2057
21269,32,33,B-Group (Medium),B,2058
21133,33,32,B-Group (Medium),B,2059
84923,34,31,B-Group (Medium),C,2060
21882,35,30,B-Group (Medium),C,2061
85132B,36,29,B-Group (Medium),B,2062
72128,37,28,B-Group (Medium),C,2063
47367B,38,27,B-Group (Medium),C,2064
72232,39,26,B-Group (Medium),C,2065
72819,40,25,B-Group (Medium),B,2066
72814,41,24,B-Group (Medium),B,2067
90161C,42,23,B-Group (Medium),C,2068
22092,43,22,B-Group (Medium),C,2069
22216,44,21,B-Group (Medium),C,2070
84977,45,20,B-Group (Medium),C,2071
20763,46,19,B-Group (Medium),C,2072
20910,47,18,B-Group (Medium),B,2073
84033,48,17,B-Group (Medium),B,2074
47562,49,16,B-Group (Medium),C,2075
21399,0,66,B-Group (Medium),C,2076
37444C,1,65,B-Group (Medium),B,2077
90098,2,64,B-Group (Medium),C,2078
20689,3,63,B-Group (Medium),B,2079
16169K,4,62,B-Group (Medium),C,2080
22287,5,61,B-Group (Medium),B,2081
85136B,6,60,B-Group (Medium),C,2082
21209,7,59,B-Group (Medium),C,2083
20699,8,58,B-Group (Medium),C,2084
21503,9,57,B-Group (Medium),C,2085
21815,10,56,B-Group (Medium),C,2086
84951B,11,55,B-Group (Medium),C,2087
22504,12,54,B-Group (Medium),A,2088
85036C,13,53,B-Group (Medium),C,2089
21619,14,52,B-Group (Medium),C,2090
40003,15,51,B-Group (Medium),B,2091
21319,16,50,B-Group (Medium),C,2092
21350,17,49,B-Group (Medium),B,2093
84508B,18,48,B-Group (Medium),C,2094
85215,19,47,B-Group (Medium),C,2095
84684,20,46,B-Group (Medium),B,2096
21728,21,45,B-Group (Medium),A,2097
21084,22,44,B-Group (Medium),C,2098
21268,23,43,B-Group (Medium),C,2099
85097B,24,42,B-Group (Medium),C,2100
84715,25,41,B-Group (Medium),B,2101
22103,26,40,B-Group (Medium),B,2102
90209B,27,39,B-Group (Medium),C,2103
22842,28,38,B-Group (Medium),B,2104
46000P,29,37,B-Group (Medium),B,2105
72801G,30,36,B-Group (Medium),B,2106
72816,31,35,B-Group (Medium),C,2107
22947,32,34,B-Group (Medium),A,2108
21167,33,33,B-Group (Medium),C,2109
22289,34,32,B-Group (Medium),C,2110
21359,35,31,B-Group (Medium),B,2111
20932,36,30,B-Group (Medium),C,2112
85129C,37,29,B-Group (Medium),C,2113
84625D,38,28,B-Group (Medium),B,2114
21221,39,27,B-Group (Medium),C,2115
21456,40,26,B-Group (Medium),C,2116
90013A,41,25,B-Group (Medium),C,2117
85136A,42,24,B-Group (Medium),C,2118
82587,43,23,B-Group (Medium),C,2119
90200A,44,22,B-Group (Medium),C,2120
21275,45,21,B-Group (Medium),B,2121
22863,46,20,B-Group (Medium),B,2122
84687,47,19,B-Group (Medium),B,2123
84951A,48,18,B-Group (Medium),C,2124
21000,49,17,B-Group (Medium),B,2125
47021G,0,67,B-Group (Medium),C,2126
84569B,1,66,B-Group (Medium),C,2127
20936,2,65,B-Group (Medium),C,2128
22814,3,64,B-Group (Medium),C,2129
90161D,4,63,B-Group (Medium),C,2130
22252,5,62,B-Group (Medium),C,2131
84846A,6,61,B-Group (Medium),C,2132
90082D,7,60,B-Group (Medium),C,2133
21457,8,59,B-Group (Medium),C,2134
84507C,9,58,B-Group (Medium),C,2135
21722,10,57,B-Group (Medium),C,2136
22841,11,56,B-Group (Medium),B,2137
16016,12,55,B-Group (Medium),B,2138
85130D,13,54,B-Group (Medium),C,2139
35594,14,53,B-Group (Medium),C,2140
37467,15,52,B-Group (Medium),C,2141
85212,16,51,B-Group (Medium),C,2142
21553,17,50,B-Group (Medium),C,2143
22538,18,49,B-Group (Medium),C,2144
51020B,19,48,B-Group (Medium),C,2145
20769,20,47,B-Group (Medium),C,2146
84007,21,46,B-Group (Medium),C,2147
22700,22,45,B-Group (Medium),C,2148
21318,23,44,B-Group (Medium),C,2149
16169C,24,43,B-Group (Medium),C,2150
35015,25,42,B-Group (Medium),C,2151
35810B,26,41,B-Group (Medium),C,2152
90129B,27,40,B-Group (Medium),C,2153
35598D,28,39,B-Group (Medium),C,2154
85044,29,38,B-Group (Medium),B,2155
84510F,30,37,B-Group (Medium),C,2156
22796,31,36,B-Group (Medium),B,2157
84712B,32,35,B-Group (Medium),C,2158
84457,33,34,B-Group (Medium),C,2159
21618,34,33,B-Group (Medium),B,2160
22795,35,32,B-Group (Medium),B,2161
22123,36,31,B-Group (Medium),C,2162
22390,37,30,B-Group (Medium),B,2163
90214K,38,29,B-Group (Medium),C,2164
22510,39,28,B-Group (Medium),C,2165
21666,40,27,B-Group (Medium),B,2166
85187,41,26,B-Group (Medium),C,2167
20934,42,25,B-Group (Medium),B,2168
20935,43,24,B-Group (Medium),C,2169
85039C,44,23,B-Group (Medium),C,2170
20784,45,22,B-Group (Medium),A,2171
21750,46,21,B-Group (Medium),C,2172
20830,47,20,B-Group (Medium),C,2173
21946,48,19,B-Group (Medium),C,2174
22768,49,18,B-Group (Medium),B,2175
21694,0,68,B-Group (Medium),B,2176
22902,1,67,B-Group (Medium),B,2177
84529C,2,66,B-Group (Medium),C,2178
21752,3,65,B-Group (Medium),B,2179
72750B,4,64,B-Group (Medium),B,2180
21634,5,63,B-Group (Medium),B,2181
21418,6,62,B-Group (Medium),C,2182
84741C,7,61,B-Group (Medium),C,2183
85107,8,60,B-Group (Medium),B,2184
20862,9,59,B-Group (Medium),B,2185
22346,10,58,B-Group (Medium),C,2186
90120A,11,57,B-Group (Medium),C,2187
16015,12,56,B-Group (Medium),C,2188
84658,13,55,B-Group (Medium),B,2189
20819,14,54,B-Group (Medium),C,2190
85071B,15,53,B-Group (Medium),C,2191
84584,16,52,B-Group (Medium),C,2192
21311,17,51,B-Group (Medium),C,2193
22821,18,50,B-Group (Medium),C,2194
84689,19,49,B-Group (Medium),B,2195
22688,20,48,B-Group (Medium),B,2196
20694,21,47,B-Group (Medium),C,2197
16012,22,46,B-Group (Medium),C,2198
35954,23,45,B-Group (Medium),C,2199
21438,24,44,B-Group (Medium),B,2200
21562,25,43,B-Group (Medium),C,2201
21320,26,42,B-Group (Medium),C,2202
21757,27,41,B-Group (Medium),C,2203
47581B,28,40,B-Group (Medium),B,2204
84948,29,39,B-Group (Medium),C,2205
72051S,30,38,B-Group (Medium),C,2206
22340,31,37,B-Group (Medium),C,2207
20803,32,36,B-Group (Medium),C,2208
20672,33,35,B-Group (Medium),C,2209
20670,34,34,B-Group (Medium),C,2210
21189,35,33,B-Group (Medium),C,2211
16212,36,32,B-Group (Medium),C,2212
84313B,37,31,B-Group (Medium),C,2213
22044,38,30,B-Group (Medium),C,2214
90170,39,29,B-Group (Medium),C,2215
46776D,40,28,B-Group (Medium),C,2216
21444,41,27,B-Group (Medium),B,2217
71279,42,26,B-Group (Medium),C,2218
46776E,43,25,B-Group (Medium),C,2219
21332,44,24,B-Group (Medium),B,2220
85208,45,23,B-Group (Medium),C,2221
90198A,46,22,B-Group (Medium),C,2222
20831,47,21,B-Group (Medium),C,2223
22214,48,20,B-Group (Medium),B,2224
21552,49,19,B-Group (Medium),B,2225
20898,0,69,B-Group (Medium),C,2226
85131D,1,68,B-Group (Medium),C,2227
84569A,2,67,B-Group (Medium),C,2228
79342B,3,66,B-Group (Medium),B,2229
22182,4,65,B-Group (Medium),C,2230
46126A,5,64,B-Group (Medium),C,2231
22702,6,63,B-Group (Medium),C,2232
22142,7,62,B-Group (Medium),C,2233
72800C,8,61,B-Group (Medium),B,2234
21769,9,60,B-Group (Medium),A,2235
21317,10,59,B-Group (Medium),B,2236
84450B,11,58,B-Group (Medium),C,2237
72803B,12,57,B-Group (Medium),C,2238
85169D,13,56,B-Group (Medium),C,2239
85230E,14,55,B-Group (Medium),C,2240
84920,15,54,B-Group (Medium),C,2241
47503G,16,53,B-Group (Medium),C,2242
72127,17,52,B-Group (Medium),C,2243
22939,18,51,B-Group (Medium),B,2244
16256B,19,50,B-Group (Medium),C,2245
21250,20,49,B-Group (Medium),B,2246
84251G,21,48,B-Group (Medium),C,2247
85119,22,47,B-Group (Medium),C,2248
22391,23,46,B-Group (Medium),C,2249
22101,24,45,B-Group (Medium),C,2250
79191D,25,44,B-Group (Medium),C,2251
90175A,26,43,B-Group (Medium),B,2252
21822,27,42,B-Group (Medium),C,2253
21414,28,41,B-Group (Medium),B,2254
85112,29,40,B-Group (Medium),C,2255
85166B,30,39,B-Group (Medium),B,2256
16169F,31,38,B-Group (Medium),C,2257
22447,32,37,B-Group (Medium),C,2258
90203,33,36,B-Group (Medium),C,2259
22056,34,35,B-Group (Medium),B,2260
16169M,35,34,B-Group (Medium),C,2261
22267,36,33,B-Group (Medium),B,2262
16048,37,32,B-Group (Medium),C,2263
79144C,38,31,B-Group (Medium),C,2264
35967,39,30,B-Group (Medium),C,2265
22819,40,29,B-Group (Medium),C,2266
84847,41,28,B-Group (Medium),B,2267
79191B,42,27,B-Group (Medium),C,2268
45008C,43,26,B-Group (Medium),B,2269
22599,44,25,B-Group (Medium),C,2270
85170C,45,24,B-Group (Medium),C,2271
21202,46,23,B-Group (Medium),C,2272
84932C,47,22,B-Group (Medium),B,2273
84499,48,21,B-Group (Medium),C,2274
21299,49,20,B-Group (Medium),B,2275
22911,0,70,B-Group (Medium),B,2276
84908A,1,69,B-Group (Medium),B,2277
85142,2,68,B-Group (Medium),C,2278
37482P,3,67,B-Group (Medium),C,2279
71403,4,66,B-Group (Medium),C,2280
84247N,5,65,B-Group (Medium),C,2281
21615,6,64,B-Group (Medium),B,2282
85078,7,63,B-Group (Medium),C,2283
16161M,8,62,B-Group (Medium),C,2284
85034C,9,61,B-Group (Medium),B,2285
21413,10,60,B-Group (Medium),B,2286
21336,11,59,B-Group (Medium),C,2287
85020,12,58,B-Group (Medium),C,2288
90209C,13,57,B-Group (Medium),C,2289
20980,14,56,B-Group (Medium),C,2290
79030A,15,55,B-Group (Medium),C,2291
21145,16,54,B-Group (Medium),B,2292
22306,17,53,B-Group (Medium),C,2293
16216,18,52,B-Group (Medium),C,2294
20621,19,51,B-Group (Medium),C,2295
46307,20,50,B-Group (Medium),C,2296
22643,21,49,B-Group (Medium),C,2297
20865,22,48,B-Group (Medium),C,2298
85106,23,47,B-Group (Medium),B,2299
85180A,24,46,B-Group (Medium),C,2300
22307,25,45,B-Group (Medium),B,2301
20781,26,44,B-Group (Medium),C,2302
77081,27,43,B-Group (Medium),C,2303
90214A,28,42,B-Group (Medium),C,2304
10120,29,41,B-Group (Medium),C,2305
84671B,30,40,B-Group (Medium),C,2306
47598,31,39,B-Group (Medium),C,2307
84482,32,38,B-Group (Medium),C,2308
85071C,33,37,B-Group (Medium),C,2309
21881,34,36,B-Group (Medium),C,2310
21847,35,35,B-Group (Medium),C,2311
37462B,36,34,B-Group (Medium),C,2312
20704,37,33,B-Group (Medium),B,2313
90200B,38,32,B-Group (Medium),C,2314
85104,39,31,B-Group (Medium),C,2315
21780,40,30,B-Group (Medium),B,2316
46775A,41,29,B-Group (Medium),B,2317
84856S,42,28,B-Group (Medium),B,2318
85114A,43,27,B-Group (Medium),B,2319
21663,44,26,B-Group (Medium),C,2320
35240,45,25,B-Group (Medium),C,2321
85033G,46,24,B-Group (Medium),C,2322
22701,47,23,B-Group (Medium),C,2323
20892,48,22,B-Group (Medium),B,2324
90120D,49,21,B-Group (Medium),C,2325
46776C,0,71,B-Group (Medium),C,2326
21816,1,70,B-Group (Medium),C,2327
37333,2,69,B-Group (Medium),B,2328
85036B,3,68,B-Group (Medium),B,2329
21689,4,67,B-Group (Medium),B,2330
22767,5,66,B-Group (Medium),B,2331
84526,6,65,B-Group (Medium),B,2332
22817,7,64,B-Group (Medium),C,2333
72131,8,63,B-Group (Medium),C,2334
20701,9,62,B-Group (Medium),B,2335
84926C,10,61,B-Group (Medium),C,2336
85205B,11,60,B-Group (Medium),C,2337
84597C,12,59,B-Group (Medium),C,2338
20786,13,58,B-Group (Medium),A,2339
21287,14,57,B-Group (Medium),B,2340
21415,15,56,B-Group (Medium),C,2341
84532B,16,55,B-Group (Medium),C,2342
20785,17,54,B-Group (Medium),A,2343
84472,18,53,B-Group (Medium),A,2344
22846,19,52,B-Group (Medium),B,2345
84748,20,51,B-Group (Medium),B,2346
21401,21,50,B-Group (Medium),C,2347
22709,22,49,B-Group (Medium),C,2348
85071A,23,48,B-Group (Medium),C,2349
84231,24,47,B-Group (Medium),C,2350
35809B,25,46,B-Group (Medium),C,2351
84708B,26,45,B-Group (Medium),C,2352
22512,27,44,B-Group (Medium),B,2353
21375,28,43,B-Group (Medium),C,2354
84683,29,42,B-Group (Medium),C,2355
21729,30,41,B-Group (Medium),C,2356
21303,31,40,B-Group (Medium),B,2357
84909A,32,39,B-Group (Medium),A,2358
84908B,33,38,B-Group (Medium),B,2359
84910A,34,37,B-Group (Medium),B,2360
20787,35,36,B-Group (Medium),A,2361
16258A,36,35,B-Group (Medium),C,2362
84619,37,34,B-Group (Medium),B,2363
17109D,38,33,B-Group (Medium),C,2364
21341,39,32,B-Group (Medium),C,2365
22104,40,31,B-Group (Medium),C,2366
21276,41,30,B-Group (Medium),B,2367
79144B,42,29,B-Group (Medium),C,2368
21493,43,28,B-Group (Medium),C,2369
22703,44,27,B-Group (Medium),C,2370
22844,45,26,B-Group (Medium),B,2371
21734,46,25,B-Group (Medium),C,2372
21366,47,24,B-Group (Medium),B,2373
22984,48,23,B-Group (Medium),C,2374
84663A,49,22,B-Group (Medium),C,2375
17107D,0,72,B-Group (Medium),C,2376
84666,1,71,B-Group (Medium),B,2377
21388,2,70,B-Group (Medium),C,2378
84199,3,69,B-Group (Medium),C,2379
21208,4,68,B-Group (Medium),C,2380
85024C,5,67,B-Group (Medium),C,2381
21027,6,66,B-Group (Medium),C,2382
84762A,7,65,B-Group (Medium),C,2383
20864,8,64,B-Group (Medium),C,2384
35980C,9,63,B-Group (Medium),C,2385
84638,10,62,B-Group (Medium),B,2386
47592B,11,61,B-Group (Medium),C,2387
21649,12,60,B-Group (Medium),B,2388
22839,13,59,B-Group (Medium),B,2389
21711,14,58,B-Group (Medium),B,2390
72739B,15,57,B-Group (Medium),C,2391
84219,16,56,B-Group (Medium),C,2392
84931B,17,55,B-Group (Medium),C,2393
84497,18,54,B-Group (Medium),C,2394
84452,19,53,B-Group (Medium),C,2395
20696,20,52,B-Group (Medium),C,2396
20801,21,51,B-Group (Medium),C,2397
22647,22,50,B-Group (Medium),C,2398
17164D,23,49,B-Group (Medium),C,2399
22789,24,48,B-Group (Medium),C,2400
72801E,25,47,B-Group (Medium),C,2401
21028,26,46,B-Group (Medium),C,2402
84898F,27,45,B-Group (Medium),C,2403
82093,28,44,B-Group (Medium),C,2404
85126,29,43,B-Group (Medium),B,2405
16244A,30,42,B-Group (Medium),C,2406
21335,31,41,B-Group (Medium),B,2407
84559D,32,40,B-Group (Medium),C,2408
71270,33,39,B-Group (Medium),C,2409
51020A,34,38,B-Group (Medium),C,2410
79192A,35,37,B-Group (Medium),C,2411
20903,36,36,B-Group (Medium),C,2412
21262,37,35,B-Group (Medium),B,2413
51012C,38,34,B-Group (Medium),C,2414
84821,39,33,B-Group (Medium),C,2415
22771,40,32,B-Group (Medium),C,2416
84637,41,31,B-Group (Medium),B,2417
16218,42,30,B-Group (Medium),C,2418
22845,43,29,B-Group (Medium),C,2419
84625A,44,28,B-Group (Medium),C,2420
22259,45,27,B-Group (Medium),C,2421
35979,46,26,B-Group (Medium),C,2422
22707,47,25,B-Group (Medium),C,2423
85034B,48,24,B-Group (Medium),B,2424
20662,49,23,B-Group (Medium),C,2425
84875D,0,73,B-Group (Medium),C,2426
35833P,1,72,B-Group (Medium),C,2427
21316,2,71,B-Group (Medium),B,2428
16207B,3,70,B-Group (Medium),C,2429
84665,4,69,B-Group (Medium),B,2430
22394,5,68,B-Group (Medium),C,2431
22164,6,67,B-Group (Medium),C,2432
90171,7,66,B-Group (Medium),C,2433
18096C,8,65,B-Group (Medium),C,2434
37492D,9,64,B-Group (Medium),B,2435
20799,10,63,B-Group (Medium),C,2436
35921,11,62,B-Group (Medium),C,2437
22785,12,61,B-Group (Medium),B,2438
22102,13,60,B-Group (Medium),C,2439
21095,14,59,B-Group (Medium),C,2440
84461,15,58,B-Group (Medium),C,2441
22641,16,57,B-Group (Medium),C,2442
47587A,17,56,B-Group (Medium),B,2443
18007,18,55,B-Group (Medium),C,2444
84625C,19,54,B-Group (Medium),C,2445
22820,20,53,B-Group (Medium),C,2446
84247E,21,52,B-Group (Medium),C,2447
22891,22,51,B-Group (Medium),C,2448
85230A,23,50,B-Group (Medium),C,2449
72818,24,49,B-Group (Medium),C,2450
20660,25,48,B-Group (Medium),C,2451
35922,26,47,B-Group (Medium),C,2452
84782A,27,46,B-Group (Medium),B,2453
84869,28,45,B-Group (Medium),B,2454
21443,29,44,B-Group (Medium),B,2455
21312,30,43,B-Group (Medium),B,2456
16244B,31,42,B-Group (Medium),B,2457
75149N,32,41,B-Group (Medium),C,2458
82607E,33,40,B-Group (Medium),C,2459
22137,34,39,B-Group (Medium),B,2460
45016,35,38,B-Group (Medium),C,2461
81950B,36,37,B-Group (Medium),C,2462
72801F,37,36,B-Group (Medium),C,2463
35096B,38,35,B-Group (Medium),C,2464
85071D,39,34,B-Group (Medium),C,2465
20666,40,33,B-Group (Medium),C,2466
37330,41,32,B-Group (Medium),B,2467
35004s,42,31,B-Group (Medium),C,2468
85028S,43,30,B-Group (Medium),B,2469
16049,44,29,B-Group (Medium),C,2470
90104,45,28,B-Group (Medium),C,2471
90208,46,27,B-Group (Medium),C,2472
21147,47,26,B-Group (Medium),C,2473
72817,48,25,B-Group (Medium),C,2474
22608,49,24,B-Group (Medium),C,2475
21018,0,74,B-Group (Medium),C,2476
22948,1,73,B-Group (Medium),C,2477
21459,2,72,B-Group (Medium),C,2478
84985B,3,71,B-Group (Medium),C,2479
84952C,4,70,B-Group (Medium),C,2480
16219,5,69,B-Group (Medium),C,2481
84661A,6,68,B-Group (Medium),C,2482
84842,7,67,B-Group (Medium),B,2483
37492C,8,66,B-Group (Medium),C,2484
22106,9,65,B-Group (Medium),B,2485
84288B,10,64,B-Group (Medium),C,2486
22640,11,63,B-Group (Medium),C,2487
17178,12,62,B-Group (Medium),C,2488
17021,13,61,B-Group (Medium),C,2489
22772,14,60,B-Group (Medium),C,2490
21376,15,59,B-Group (Medium),B,2491
22598,16,58,B-Group (Medium),C,2492
22038,17,57,B-Group (Medium),C,2493
21543,18,56,B-Group (Medium),C,2494
84533B,19,55,B-Group (Medium),C,2495
85006,20,54,B-Group (Medium),B,2496
21635,21,53,B-Group (Medium),C,2497
84932A,22,52,B-Group (Medium),B,2498
84929,23,51,B-Group (Medium),C,2499
84760S,24,50,B-Group (Medium),C,2500
21395,25,49,B-Group (Medium),C,2501
84753A,26,48,B-Group (Medium),C,2502
72130,27,47,B-Group (Medium),C,2503
17108D,28,46,B-Group (Medium),C,2504
22541,29,45,B-Group (Medium),C,2505
85089,30,44,B-Group (Medium),C,2506
79163,31,43,B-Group (Medium),C,2507
37444A,32,42,B-Group (Medium),C,2508
71101E,33,41,B-Group (Medium),C,2509
72739C,34,40,B-Group (Medium),C,2510
90087,35,39,B-Group (Medium),C,2511
84859A,36,38,B-Group (Medium),C,2512
85125,37,37,B-Group (Medium),B,2513
85032A,38,36,B-Group (Medium),C,2514
35838B,39,35,B-Group (Medium),C,2515
46000U,40,34,B-Group (Medium),C,2516
35598B,41,33,B-Group (Medium),C,2517
20849,42,32,B-Group (Medium),C,2518
46118,43,31,B-Group (Medium),C,2519
82081,44,30,B-Group (Medium),C,2520
72799C,45,29,B-Group (Medium),C,2521
22849,46,28,B-Group (Medium),B,2522
85028L,47,27,B-Group (Medium),B,2523
17084P,48,26,B-Group (Medium),C,2524
35607A,49,25,B-Group (Medium),C,2525
22798,0,75,B-Group (Medium),C,2526
20987,1,74,B-Group (Medium),C,2527
21252,2,73,B-Group (Medium),C,2528
21554,3,72,B-Group (Medium),B,2529
84802A,4,71,B-Group (Medium),C,2530
85030,5,70,B-Group (Medium),C,2531
85131B,6,69,B-Group (Medium),C,2532
35966,7,68,B-Group (Medium),C,2533
21551,8,67,B-Group (Medium),B,2534
84597B,9,66,B-Group (Medium),C,2535
35637A,10,65,B-Group (Medium),B,2536
85023B,11,64,B-Group (Medium),C,2537
22039,12,63,B-Group (Medium),C,2538
47471,13,62,B-Group (Medium),C,2539
84051,14,61,B-Group (Medium),C,2540
21193,15,60,B-Group (Medium),C,2541
22769,16,59,B-Group (Medium),A,2542
20868,17,58,B-Group (Medium),C,2543
21015,18,57,B-Group (Medium),C,2544
22843,19,56,B-Group (Medium),C,2545
20850,20,55,B-Group (Medium),B,2546
84631,21,54,B-Group (Medium),B,2547
20940,22,53,B-Group (Medium),C,2548
21779,23,52,B-Group (Medium),B,2549
16259,24,51,B-Group (Medium),C,2550
22330,25,50,B-Group (Medium),C,2551
85080,26,49,B-Group (Medium),C,2552
85205A,27,48,B-Group (Medium),C,2553
85032D,28,47,B-Group (Medium),C,2554
22774,29,46,B-Group (Medium),C,2555
84932D,30,45,B-Group (Medium),C,2556
85092,31,44,B-Group (Medium),C,2557
21654,32,43,B-Group (Medium),C,2558
84858C,33,42,B-Group (Medium),C,2559
72780,34,41,B-Group (Medium),C,2560
20663,35,40,B-Group (Medium),C,2561
35915C,36,39,B-Group (Medium),C,2562
10138,37,38,B-Group (Medium),C,2563
16254,38,37,B-Group (Medium),C,2564
85007,39,36,B-Group (Medium),C,2565
85160B,40,35,B-Group (Medium),B,2566
16239,41,34,B-Group (Medium),C,2567
44234,42,33,B-Group (Medium),C,2568
22781,43,32,B-Group (Medium),C,2569
84615,44,31,B-Group (Medium),B,2570
21893,45,30,B-Group (Medium),C,2571
21102,46,29,B-Group (Medium),C,2572
84455,47,28,B-Group (Medium),C,2573
85091,48,27,B-Group (Medium),C,2574
72225C,49,26,B-Group (Medium),C,2575
84661B,0,76,B-Group (Medium),C,2576
35838A,1,75,B-Group (Medium),C,2577
21382,2,74,B-Group (Medium),C,2578
20705,3,73,B-Group (Medium),C,2579
62095B,4,72,B-Group (Medium),C,2580
84081,5,71,B-Group (Medium),C,2581
84657,6,70,B-Group (Medium),C,2582
20869,7,69,B-Group (Medium),C,2583
84458,8,68,B-Group (Medium),C,2584
85162A,9,67,B-Group (Medium),B,2585
22773,10,66,B-Group (Medium),C,2586
84875B,11,65,B-Group (Medium),C,2587
20794,12,64,B-Group (Medium),C,2588
85027L,13,63,B-Group (Medium),C,2589
20888,14,62,B-Group (Medium),C,2590
17001,15,61,B-Group (Medium),C,2591
85130C,16,60,B-Group (Medium),C,2592
84877B,17,59,B-Group (Medium),C,2593
21306,18,58,B-Group (Medium),C,2594
47422,19,57,B-Group (Medium),C,2595
85109,20,56,B-Group (Medium),C,2596
22760,21,55,B-Group (Medium),C,2597
82076,22,54,B-Group (Medium),C,2598
85230B,23,53,B-Group (Medium),C,2599
90090,24,52,B-Group (Medium),C,2600
17012A,25,51,B-Group (Medium),C,2601
16052,26,50,B-Group (Medium),C,2602
84030c,27,49,B-Group (Medium),C,2603
84799,28,48,B-Group (Medium),C,2604
20968,29,47,B-Group (Medium),C,2605
84422,30,46,B-Group (Medium),C,2606
21131,31,45,B-Group (Medium),B,2607
22775,32,44,B-Group (Medium),C,2608
21419,33,43,B-Group (Medium),C,2609
84595E,34,42,B-Group (Medium),C,2610
20840,35,41,B-Group (Medium),B,2611
20851,36,40,B-Group (Medium),C,2612
20736,37,39,B-Group (Medium),C,2613
84447,38,38,B-Group (Medium),C,2614
16202B,39,37,B-Group (Medium),C,2615
22693,40,36,B-Group (Medium),B,2616
47586A,41,35,B-Group (Medium),C,2617
84437A,42,34,B-Group (Medium),C,2618
85131C,43,33,B-Group (Medium),C,2619
79336,44,32,B-Group (Medium),C,2620
17012C,45,31,B-Group (Medium),C,2621
72799A,46,30,B-Group (Medium),B,2622
21321,47,29,B-Group (Medium),C,2623
84826,48,28,B-Group (Medium),C,2624
21394,49,27,B-Group (Medium),C,2625
21950,0,77,B-Group (Medium),C,2626
21416,1,76,B-Group (Medium),C,2627
21344,2,75,B-Group (Medium),C,2628
16202A,3,74,B-Group (Medium),C,2629
37444B,4,73,B-Group (Medium),C,2630
22786,5,72,B-Group (Medium),C,2631
22797,6,71,B-Group (Medium),C,2632
21304,7,70,B-Group (Medium),C,2633
84255B,8,69,B-Group (Medium),C,2634
84976,9,68,B-Group (Medium),C,2635
72606A,10,67,B-Group (Medium),C,2636
17038,11,66,B-Group (Medium),C,2637
22765,12,65,B-Group (Medium),B,2638
84454,13,64,B-Group (Medium),C,2639
79532,14,63,B-Group (Medium),C,2640
72140E,15,62,B-Group (Medium),C,2641
47421,16,61,B-Group (Medium),C,2642
35609A,17,60,B-Group (Medium),C,2643
84932B,18,59,B-Group (Medium),C,2644
85190,19,58,B-Group (Medium),C,2645
84228,20,57,B-Group (Medium),C,2646
79328,21,56,B-Group (Medium),C,2647
35937,22,55,B-Group (Medium),C,2648
22638,23,54,B-Group (Medium),C,2649
22805,24,53,B-Group (Medium),C,2650
85032C,25,52,B-Group (Medium),C,2651
16156L,26,51,B-Group (Medium),C,2652
84925A,27,50,B-Group (Medium),C,2653
21197,28,49,B-Group (Medium),C,2654
35649,29,48,B-Group (Medium),B,2655
22852,30,47,B-Group (Medium),C,2656
46115B,31,46,B-Group (Medium),C,2657
84625B,32,45,B-Group (Medium),C,2658
20793,33,44,B-Group (Medium),C,2659
35915B,34,43,B-Group (Medium),C,2660
22801,35,42,B-Group (Medium),C,2661
72750A,36,41,B-Group (Medium),B,2662
85032B,37,40,B-Group (Medium),C,2663
21582,38,39,B-Group (Medium),C,2664
21460,39,38,B-Group (Medium),C,2665
17013D,40,37,B-Group (Medium),C,2666
84770,41,36,B-Group (Medium),C,2667
84802B,42,35,B-Group (Medium),C,2668
22784,43,34,B-Group (Medium),C,2669
72799B,44,33,B-Group (Medium),C,2670
35964,45,32,B-Group (Medium),C,2671
84925F,46,31,B-Group (Medium),B,2672
84595B,47,30,B-Group (Medium),C,2673
72750C,48,29,B-Group (Medium),C,2674
84859C,49,28,B-Group (Medium),C,2675
84601A,0,78,B-Group (Medium),B,2676
84925D,1,77,B-Group (Medium),B,2677
